y,x,w,z1,z2
-0.14728817838703825,-0.6844216029098937,0.3237386490281947,-0.16240167825630727,1.3877410203324927
-1.6298281918018465,-1.3562863283278295,0.14233685035906693,0.8975386084175799,0.122367796688931
0.7631568815349963,-0.25895755820690985,-0.6235421097231006,0.056023020057912924,0.39333031174381233
1.209701219308382,0.40133625635965003,-0.3758827666703447,0.935645261978389,0.32630527156755995
0.31360435841588485,0.24725378409544216,-0.3075931820544637,1.2472155684219224,-0.3666457697116077
4.4641738976814045,2.4603353005761397,-0.6764091522413666,0.9853349627438467,1.3639742302284377
1.40732827440821,-0.08501217247262122,1.3209159424608914,0.7097715515788742,-0.9018259970031391
1.812279831985501,0.18864892852655923,0.5584075004502502,-1.095414197750562,0.44220787603480877
9.104443214662025,4.272329898838948,1.5151771455590513,1.7543252228644048,-0.33149067607585037
2.957723759715716,0.5689211915335104,2.267410151062736,1.4895203893300124,0.2005389694966876
2.371647831337215,0.7901967952074671,-0.25512381378410703,0.15030026470482147,1.1530348254327993
1.9392986706517237,-0.3062543752575748,2.8254615193830097,-1.5094493104354125,-0.4365125845504515
-0.017323958063718822,-0.28419640828335474,-1.8397237351279248,-0.8141313423583986,0.08507063649309025
2.8625610496305773,1.163232884811511,-0.32636256465668634,0.5268561913644378,-0.3150032522302521
-1.52285387006972,-1.35769397496313,-0.4710902620218101,-0.5640063274071857,-0.2818774563367878
0.9503061437423796,0.8354454451772962,-0.38219627424868247,-0.0831388730566646,0.29111454434870765
3.5301237037828352,1.6730539348843672,-0.1892817725074173,1.7209239937548348,-0.22810921638503542
-0.2843813760753521,-0.9210515785564909,-1.1110924231674304,-0.8713218688538183,1.4066296373020712
-3.7677106763559554,-2.446062744176099,0.1383766247794015,-0.09388684669570438,-1.8387278974120753
0.17157261170029237,0.22492368456062328,-0.41996955546814024,1.6501647073017485,-0.1430047593951191
1.7005392009649638,1.2490266516403858,-0.790187935020917,0.9282734520382809,1.7331774736960976
3.5840098439135732,1.5718614891199183,0.4081956001590773,1.6466861177904606,-0.03623005259142801
1.490605625759322,0.6162709260405561,-1.6462450085451417,0.09991277443308319,-0.06729895403419175
-2.375681573349096,-2.4186862949188574,-0.08830218478112985,-0.7479838263462899,-2.5814154115514456
0.9077785346453761,-0.28903245774897357,-0.2414215246313033,0.4636795693264489,-2.148242124377805
