y,x,entity,time
2.4907418902740175,-0.09954589662297221,32,6
3.6598022429402297,-0.04734748067483777,32,7
3.7116088999814867,0.213223278695334,32,8
-0.1998984142698818,-0.42529204881120125,33,0
1.230550850503454,1.0750786472771394,33,1
1.9419623886043735,1.5912411046249213,33,2
-0.21065934222793858,0.4718131874511578,33,3
0.41443903374116353,-0.4445127401043223,33,4
0.6130174802250168,-0.39325673659538407,33,5
-3.724451533934686,0.4279718155793721,34,0
-6.647714227965219,-2.621988088356899,34,1
-3.1707683928850274,-1.2158764474214425,34,2
0.16082508203269752,0.5274532727664996,34,3
-0.07004544052914818,0.5281744349466557,34,4
-4.079038425033982,-1.7357543983153787,35,0
-4.662989661303935,-1.630073928403961,35,1
-3.2752472989545947,-0.6340877073752104,35,2
0.022069023403699872,0.5249512941491005,35,3
-3.3661276229816393,-0.28139261778414004,35,4
2.1017577437672177,0.06890216093278435,36,0
1.1883941065318862,-0.18893000725669495,36,1
3.3203540288016122,0.3284598571519365,36,2
3.877701491360395,0.5917221834594366,36,3
3.5188181299374035,1.013685527741426,36,4
3.189834216962494,0.5429146910545,36,5
0.7581107316010443,-0.17001542003549555,37,0
3.4694763996640536,1.3728145078495013,37,1
1.3636324420997235,0.3146705935965945,37,2
-0.5570538899487046,-1.0101400906126006,37,3
-0.7038307416632318,-0.6011417791296589,37,4
0.4132893739827326,-0.5577737660125074,37,5
1.8723947747722287,0.9264735872708861,37,6
1.1596087776418642,-1.215889307907208,37,7
1.3894183883933489,-0.3122662037526781,37,8
-1.8501242534051185,-1.5052494553799436,38,0
-1.033067166091762,-0.6229295238321347,38,1
-1.2740017266011763,0.10394152923610867,38,2
-0.5906147174602374,0.1433166165973454,38,3
-3.760977474580555,-1.9058708887357776,38,4
0.19246089561740895,0.5199082794144012,39,0
