y,x,z,entity
-0.6529687971841439,-0.155443111589393,-0.7233950939687898,4
0.3080533629824169,0.13890169057548815,-0.7233950939687898,4
0.41803268634241747,0.035862642018947254,-0.7233950939687898,4
-1.8359289597966588,-1.0168172031355267,-0.7233950939687898,4
-2.198621777524519,-1.1541290585513504,-0.7233950939687898,4
0.1870923057841847,0.5739999668349006,-1.7264001166712457,5
-0.8337971205263264,-0.23204411058663701,-1.7264001166712457,5
-1.8694338132060144,-0.45450108516163085,-1.7264001166712457,5
-2.2940884712555745,-0.40523738564910183,-1.7264001166712457,5
-1.7140949778798553,-0.30384861477696545,-1.7264001166712457,5
-0.8090910001491844,0.19920827796669108,-1.7264001166712457,5
-2.166518241269771,0.10470280495367787,-1.7264001166712457,5
-0.7817720695934216,0.22115352551254233,-1.7264001166712457,5
0.19863891652532875,-0.36469802872691093,0.20546314978116437,6
-3.417627758230121,-2.63825575142692,0.20546314978116437,6
2.878827366725409,1.3056365730872705,0.20546314978116437,6
4.1253898099896675,1.4266617903442795,0.20546314978116437,6
1.5496828124079705,0.3098167965835001,0.20546314978116437,6
2.9972488656522365,1.0617153975048714,0.20546314978116437,6
-0.974287065650918,-1.17009940705279,0.20546314978116437,6
0.7302257730892568,0.1548366843722894,0.20546314978116437,6
0.13052614646122293,-0.18655744619390965,0.12772834180302028,7
4.451851176757325,1.7905576888386334,0.12772834180302028,7
-2.6015474509843997,-1.3022831879057215,0.12772834180302028,7
1.4005087522260014,0.5700323276687057,0.12772834180302028,7
1.3363796387730713,0.35792045996391414,0.12772834180302028,7
-0.6052915753392007,-0.12196084867694648,0.12772834180302028,7
0.4525895931999439,-0.034651765412009435,0.12772834180302028,7
2.5239023507131013,1.2719161338938796,0.12772834180302028,7
2.2021585673448745,1.5284170386064415,-1.834146951454916,8
0.569537627047387,0.9479303521598367,-1.834146951454916,8
-1.3362888362197118,-0.1048136501687156,-1.834146951454916,8
0.08496638667839254,0.35146013541837673,-1.834146951454916,8
1.2886712828871154,1.1853264489014979,-1.834146951454916,8
0.3171915637037501,0.7878624255116604,-1.834146951454916,8
3.199463468059683,2.0150047308792933,-1.834146951454916,8
2.672699616011588,1.73727840438284,-1.834146951454916,8
-0.7223630018072181,-0.08477785119475967,0.3104502963815118,9
-0.9069514334494394,-0.5987489564105938,0.3104502963815118,9
0.5922552935247073,0.18306696045698548,0.3104502963815118,9
0.7099369092982705,0.2511752179618482,0.3104502963815118,9
-0.007615575069319147,0.10173298137601786,0.3104502963815118,9
-0.5138299687568554,-0.19996291196953753,0.3104502963815118,9
2.565757553830103,1.3123232439404255,0.3104502963815118,9
1.9603231349834218,0.897366150479935,0.3104502963815118,9
-2.112378317621619,-0.4056357897468719,0.082772058016964,10
-2.2772476916058184,-0.290343365718367,0.082772058016964,10
-0.4502376305427882,0.44496362919205557,0.082772058016964,10
-4.756938578591029,-1.8796191657176242,0.082772058016964,10
0.21281156970765652,0.7262999516956805,0.082772058016964,10
-1.9728619726142884,-0.22042361150728063,0.082772058016964,10
-1.14322842862713,0.6202662967795549,0.082772058016964,10
0.09934947534483829,1.071873009810146,0.082772058016964,10
-0.09978481269896128,0.04588800003824585,-0.3206284181216218,11
-1.5441898274483523,-0.7354998158233842,-0.3206284181216218,11
-1.6307878488067011,-0.5959178175032486,-0.3206284181216218,11
-2.816250501658594,-1.4670086206647854,-0.3206284181216218,11
1.7726805567526975,1.3643780365615856,-0.3206284181216218,11
-4.772767596888545,-2.0443276147994,-0.3206284181216218,11
-1.8001286207619833,-0.4738355569692199,-0.3206284181216218,11
-0.09517421912710045,0.04775876312907971,-0.3206284181216218,11
1.7000381863790892,0.2954743355467562,1.0675126006699476,12
1.8281849301404554,0.04151994163639106,1.0675126006699476,12
6.02431248930209,2.2827875076133135,1.0675126006699476,12
0.4791219087264533,-0.23436487046538995,1.0675126006699476,12
-1.3127166069211635,-1.4264987416532264,1.0675126006699476,12
1.5971458219730632,0.311794303045193,1.0675126006699476,12
4.742356534379585,1.501113492173624,1.0675126006699476,12
2.7210533616225483,0.7931411574143225,1.0675126006699476,12
-1.0202506419554769,0.4328942325007062,0.3820352153249486,13
-1.7111798662688766,-0.21683595418726923,0.3820352153249486,13
-0.2615889334573991,0.16336090492249333,0.3820352153249486,13
0.7889400564935238,0.9096093198553354,0.3820352153249486,13
-1.915101074945208,-0.15680347374109047,0.3820352153249486,13
0.5471021765305013,0.6919817773090441,0.3820352153249486,13
-2.099086071119808,-0.5247902316659385,0.3820352153249486,13
-2.101101323235026,-0.418867585629139,0.3820352153249486,13
-1.5121641987880312,-0.5694799580641838,-1.5876853625653817,14
2.854202160772355,1.410635167393725,-1.5876853625653817,14
1.424316617619425,0.8569882130889859,-1.5876853625653817,14
0.25036785502122066,-0.11706832494666546,-1.5876853625653817,14
1.3061782565360858,0.6701628404226971,-1.5876853625653817,14
3.113482312361941,2.0369048604197757,-1.5876853625653817,14
-2.8175863034457187,-1.3631418459579518,-1.5876853625653817,14
-3.294081863408366,-1.7681406271974796,-1.5876853625653817,14
2.9015168692215303,0.24241633665305987,0.5773816965278441,15
-0.0947384630842123,-0.6989051024341175,0.5773816965278441,15
2.0810567185515905,-0.34448199985212546,0.5773816965278441,15
1.1089520446898415,-0.17648154231539495,0.5773816965278441,15
3.423770185231247,1.3034499656087666,0.5773816965278441,15
4.760110276944252,1.0798686331702678,0.5773816965278441,15
-0.22081257454122255,-0.9549585625076488,0.5773816965278441,15
5.004143794216463,1.4060785105362057,0.5773816965278441,15
1.312347562745512,1.0388707191868116,0.23143006556904344,16
-4.302841032997619,-1.2336809358550194,0.23143006556904344,16
0.04569437304898977,0.5651751561935651,0.23143006556904344,16
-1.0477703686444695,0.4534946373453877,0.23143006556904344,16
-1.2268499388729415,0.05847206887536103,0.23143006556904344,16
0.10780108067724466,0.8168697054473512,0.23143006556904344,16
-3.260038610417858,-0.7827851338597396,0.23143006556904344,16
1.4990714093993238,1.919831340684451,0.23143006556904344,16
2.606099064844452,1.0188568194973397,1.3079172378341077,17
-0.10307050395747253,0.04536689613315274,1.3079172378341077,17
1.0067551490860973,0.04698567127462424,1.3079172378341077,17
-0.3177451610775766,-0.2104387606155467,1.3079172378341077,17
-2.4939172261621283,-1.5202904931747805,1.3079172378341077,17
-1.9556367576047062,-1.391425556549461,1.3079172378341077,17
-0.557620733168878,-0.770632651409307,1.3079172378341077,17
0.3266924468171817,-0.1945814587330019,1.3079172378341077,17
-2.878722043844353,-2.355191962433854,1.089949690887344,18
1.7869214447654111,0.02541334877354419,1.089949690887344,18
1.4942954042022385,0.7107481141557489,1.089949690887344,18
-0.38519227861504923,-0.5888596198209289,1.089949690887344,18
0.8077817047700652,-0.75768537137913,1.089949690887344,18
-1.0088333037547026,-1.0132217828125487,1.089949690887344,18
1.3424485072289636,-0.12069819711497777,1.089949690887344,18
1.5576252979151692,0.2338161941182381,1.089949690887344,18
3.3899706035872534,1.185951783877647,-0.0024748523404891174,19
0.1823629780054833,-0.10862540167518092,-0.0024748523404891174,19
-0.4676806102811322,-0.6293000182373351,-0.0024748523404891174,19
1.3792277167630584,0.07199097094861688,-0.0024748523404891174,19
0.8707639669782179,-0.07585216091519685,-0.0024748523404891174,19
1.3599941273695861,0.1082217577955427,-0.0024748523404891174,19
0.2388299518995053,0.13423733847986413,-0.0024748523404891174,19
0.9832918495301934,0.01578476012412636,-0.0024748523404891174,19
-3.1498532659213243,-0.2113410455959308,0.3479694986743956,20
2.451784176258186,2.3856449992846076,0.3479694986743956,20
-3.5811254011402722,-0.9897477591276809,0.3479694986743956,20
-4.4793199163950135,-0.7000976366113284,0.3479694986743956,20
0.5375817956710948,1.3530697534279303,0.3479694986743956,20
-4.286944394007148,-1.1981154053295493,0.3479694986743956,20
-5.875591240601418,-1.9132935819762074,0.3479694986743956,20
-3.203744231442008,-0.39589772374605947,0.3479694986743956,20
-3.8372284337374634,-1.6826013816296628,-0.22628067912526847,21
-0.5080742369358284,0.09091726031150647,-0.22628067912526847,21
1.2155933645448758,0.620869911153086,-0.22628067912526847,21
0.6251488527041159,0.5151163873189496,-0.22628067912526847,21
-0.8564962582206755,-0.37314452411221155,-0.22628067912526847,21
-2.2098461405118632,-0.5842593724892596,-0.22628067912526847,21
3.8532426743949713,2.0676491590489596,-0.22628067912526847,21
2.9029315017875374,1.8067097814765363,-0.22628067912526847,21
1.2698614135329827,0.432788227043867,0.04688083320202031,22
1.1268377258204063,0.41944030947272165,0.04688083320202031,22
4.803875582166811,2.080579931597409,0.04688083320202031,22
-3.844212651184902,-1.770037944655638,0.04688083320202031,22
-2.3816757968778433,-1.3113393092345378,0.04688083320202031,22
2.273733213402366,0.8271761432580044,0.04688083320202031,22
1.0218655382035835,0.3339157905200951,0.04688083320202031,22
0.5252483450030091,0.011888130219797037,0.04688083320202031,22
-0.9824246802620915,-1.5438316187220416,1.246199882082823,23
0.7704896300285053,-0.2933953336836392,1.246199882082823,23
5.893985141450651,2.571265383508875,1.246199882082823,23
0.7044149368963274,0.27687332609125714,1.246199882082823,23
2.4366662157637764,0.6226359616860168,1.246199882082823,23
1.8949595160206354,0.26212274372511474,1.246199882082823,23
3.6384691704375833,1.1501488531081263,1.246199882082823,23
4.063641095961035,1.2053468132181424,1.246199882082823,23
1.010905952492765,-0.07991816386147865,1.9345488328393214,24
2.1205883437197848,-0.2404689801141196,1.9345488328393214,24
-2.243719492675206,-1.8027983182711818,1.9345488328393214,24
2.330880312575845,0.18846820351877097,1.9345488328393214,24
2.640111430564941,0.5242983070087526,1.9345488328393214,24
1.2636872333442677,-0.21811451473900414,1.9345488328393214,24
-0.5317026043446749,-1.145328564956223,1.9345488328393214,24
1.0057337428405648,-0.86832729591915,1.9345488328393214,24
1.9453693640241465,0.6082343560180858,1.1256437473262373,25
6.165453563748872,2.286821879070951,1.1256437473262373,25
2.687356953629093,0.8718352724901227,1.1256437473262373,25
-0.5788676615033862,-0.49579115945354035,1.1256437473262373,25
3.3834705128118543,0.8959098307771418,1.1256437473262373,25
-0.060536965920702124,-0.6322279835760913,1.1256437473262373,25
-0.621623542587079,-0.6750430364785976,1.1256437473262373,25
-1.6402791378198351,-1.0824670566057701,1.1256437473262373,25
-0.0060597861973767375,0.19247297863129506,-1.3701070029933717,26
-1.4327964339796166,-0.4757533299694526,-1.3701070029933717,26
-3.855254117275671,-1.7360511364780162,-1.3701070029933717,26
-1.212423319805907,-0.48752422471174145,-1.3701070029933717,26
0.8091324853229,0.8519758140665423,-1.3701070029933717,26
-0.41117554796044475,-0.28801775582260025,-1.3701070029933717,26
0.9925093994368714,0.7476197328013606,-1.3701070029933717,26
0.8829131843404241,0.8487475783544818,-1.3701070029933717,26
-4.885802958107388,-2.592282518436044,-0.8647554560514277,27
-0.15775131498126765,-0.5928683699285717,-0.8647554560514277,27
4.274232338370956,2.084063893864699,-0.8647554560514277,27
-1.9547127787222764,-1.4070428426584036,-0.8647554560514277,27
-2.261598917257081,-1.2327670467554672,-0.8647554560514277,27
0.21022795179641246,-0.11522795698494924,-0.8647554560514277,27
3.9458953971545947,1.545533497448291,-0.8647554560514277,27
1.2297483829159706,0.17496191868108432,-0.8647554560514277,27
-2.4804484592099802,-2.484533573605315,2.890867786668132,28
5.355597588890719,1.3995619347306565,2.890867786668132,28
1.7510491012244882,-0.3107374722233799,2.890867786668132,28
4.376801137714933,1.0592375612528506,2.890867786668132,28
2.0915349890819646,-0.23078748539015495,2.890867786668132,28
1.2690020041821113,-0.4502378426196926,2.890867786668132,28
6.8656364679021165,2.0840277918424026,2.890867786668132,28
3.3138354049010412,0.26958589821970647,2.890867786668132,28
4.097516536592891,0.9781135370138064,0.8118410077607415,29
0.6183084809026727,-0.4760831146212004,0.8118410077607415,29
0.02968932122455825,-1.1675649901316174,0.8118410077607415,29
0.9555210414766835,-0.7222763981987428,0.8118410077607415,29
3.1845285861451273,0.05644895820600028,0.8118410077607415,29
-0.061842674415111654,-1.0705675373761763,0.8118410077607415,29
2.6354044857230576,0.3157064231384721,0.8118410077607415,29
0.7189203755572589,-0.09394449162636447,0.8118410077607415,29
