y,x1,x2,x3
1.0,1.144474565816222,0.7638812938541197,2.288949131632444
0.0,-1.396942139127738,-0.24476200830253445,-2.793884278255476
0.0,0.11770011637177598,-0.178433620304945,0.23540023274355196
0.0,-1.5703542537148576,0.12717305081505864,-3.140708507429715
0.0,0.5464210592245328,-1.8590597835707097,1.0928421184490655
0.0,-0.2576910515849062,1.942058505400445,-0.5153821031698124
1.0,1.0729813934438057,0.6798328466330568,2.1459627868876114
0.0,-1.3902672321181178,-1.2969853710519623,-2.7805344642362355
0.0,-0.24158670079196043,0.8639861514341888,-0.48317340158392086
1.0,0.5309812070982409,-0.060348692045212406,1.0619624141964819
0.0,0.402214453947971,-1.464140032361582,0.804428907895942
0.0,1.247759936830283,0.20975406498176435,2.495519873660566
0.0,0.20750222027474008,-0.6093675912561332,0.41500444054948016
1.0,0.709769340666539,-1.8766863892637244,1.419538681333078
1.0,-0.14668335854980027,-0.3741458319406228,-0.29336671709960055
1.0,-0.3278499665190643,-0.8986283107188452,-0.6556999330381286
0.0,0.9252121459618132,-1.0793454868131518,1.8504242919236265
1.0,0.9189163992343305,-1.0829522540861163,1.837832798468661
1.0,1.0830543978895544,-1.587549431747532,2.1661087957791088
0.0,1.1454931391418293,-1.6223579889986988,2.2909862782836585
0.0,-0.5690815610430789,-0.0734157781006394,-1.1381631220861579
0.0,-2.273127711864459,0.7311743141469281,-4.546255423728918
0.0,0.092311781112641,0.6558101232476923,0.184623562225282
0.0,0.8579656753511498,2.413825448839488,1.7159313507022995
0.0,0.030478764818229215,-0.17579160975043448,0.06095752963645843
1.0,-0.3879208214023426,-0.07049435833932391,-0.7758416428046851
0.0,0.482027768746973,1.074278397280768,0.964055537493946
0.0,0.14418886249159488,0.23326706291004484,0.28837772498318975
0.0,-0.15398514711850148,-0.4173318421994357,-0.30797029423700295
0.0,-1.5817690904146897,-0.34057782163407857,-3.1635381808293794
0.0,0.8890934348926467,-0.7243076879109706,1.7781868697852934
0.0,-1.6002930224813057,-1.1178181296977143,-3.2005860449626113
0.0,0.08635929052823975,-0.4524732804436288,0.1727185810564795
0.0,-0.5623831190493956,0.42144409572800945,-1.1247662380987913
0.0,0.8786726652779584,1.332454705326443,1.7573453305559168
1.0,0.07348324697414954,-1.9367581164644123,0.14696649394829908
1.0,-0.15611673861825678,0.06026974065674387,-0.31223347723651357
0.0,0.9205709018754455,-1.3566515333277618,1.841141803750891
0.0,0.6085182226618356,0.1917864507401654,1.2170364453236713
1.0,-0.8097901042396174,1.1069555379502019,-1.6195802084792348
0.0,-0.5582250129254628,0.3492667936547129,-1.1164500258509256
0.0,1.4504352366893256,0.43771901138250086,2.9008704733786512
0.0,0.6916910639393086,1.1359697582598027,1.3833821278786171
1.0,0.13070645811019335,-0.16516339774014915,0.2614129162203867
1.0,0.08032347833181937,1.3058718671096077,0.16064695666363873
1.0,0.3727993196335348,1.3501234726897087,0.7455986392670696
0.0,-0.05561691305493183,2.579670363450632,-0.11123382610986365
0.0,0.8076154012907464,1.5394035468357374,1.6152308025814928
1.0,0.9602712622549938,-0.09627915297314049,1.9205425245099876
0.0,-0.7760490037108828,0.69673888721911,-1.5520980074217656
1.0,1.6469808999345907,-0.3577515988136612,3.2939617998691815
0.0,-0.8297483216363836,-0.501675382332793,-1.6594966432727671
0.0,-1.5838079833836707,0.1381544427343677,-3.1676159667673414
0.0,0.7406263858739608,0.7918268277297663,1.4812527717479216
0.0,1.2953694945729397,-0.9994968455882962,2.5907389891458794
1.0,1.0596323449788998,1.6249977762692134,2.1192646899577996
0.0,-0.8492100462327176,0.9562700888912005,-1.6984200924654351
1.0,0.15760851796960237,-0.39914255136386567,0.31521703593920475
1.0,-0.009074931196757268,-0.22206314671081176,-0.018149862393514536
1.0,-1.480624455919408,0.6185503609035196,-2.961248911838816
0.0,-0.5149119485389113,1.8504905115680033,-1.0298238970778226
0.0,0.20397960112660712,0.5044896990971696,0.40795920225321425
1.0,-0.8067152493312701,-1.9719461819305621,-1.6134304986625403
1.0,0.05137335136857872,-0.6350135545661777,0.10274670273715744
0.0,-1.155393565385268,-0.5814251708269266,-2.310787130770536
