y,x1,x2,x1s
0.0,0.7243793420872447,2.1445212457403877,7.243793420872447
0.0,1.2455598232263259,0.9561061733059313,12.45559823226326
0.0,0.11490728394587614,1.0720529359189535,1.1490728394587615
1.0,-0.4454988402516685,-1.3126699707192337,-4.454988402516685
0.0,-0.25058326628370486,-0.4267852628049067,-2.5058326628370486
1.0,0.5117984185248264,-0.029440086213571023,5.117984185248265
0.0,-0.7478675084117494,-0.33068623317980606,-7.478675084117494
0.0,-0.7683439350791963,0.8560083034351801,-7.6834393507919625
0.0,-0.5098534706000222,-1.7445918827848645,-5.098534706000222
1.0,-0.6404262435305701,-0.5826410773388961,-6.404262435305701
0.0,-0.3049603392028584,0.38594627828464706,-3.049603392028584
0.0,1.5023167634099581,0.012816772049298104,15.02316763409958
0.0,-1.593513996509251,-2.3867382038188665,-15.93513996509251
0.0,-0.058789042475377924,-0.3706821204952297,-0.5878904247537793
1.0,0.37576264652016245,-0.6203850000559537,3.7576264652016245
0.0,-2.0798028229216556,-1.4286813654332842,-20.798028229216555
1.0,-1.5196999587387459,1.7697477558448638,-15.19699958738746
1.0,0.18831753498089435,-0.4039620450423751,1.8831753498089434
0.0,-0.362344267972392,-0.19853402981332208,-3.62344267972392
0.0,-0.8667733053901288,0.4839471335154801,-8.667733053901287
0.0,-1.8426637033597666,0.2996934171402504,-18.426637033597665
0.0,1.221562841374324,-1.1864627132574554,12.21562841374324
0.0,1.5466754042871687,0.28082812840842836,15.466754042871687
1.0,1.5206681540232125,0.5309387493608531,15.206681540232125
0.0,0.3227344056615849,-1.3322653625405054,3.227344056615849
0.0,1.4993189604726502,-0.22400531670175977,14.993189604726503
1.0,1.4108874750276137,-1.3136307932508164,14.108874750276136
1.0,-0.2842222998027697,-0.7725621137838947,-2.842222998027697
0.0,-0.14418527684232668,-0.30529268578497365,-1.4418527684232667
0.0,1.23090524189817,-0.29967408580278954,12.3090524189817
1.0,0.5613841279145563,-1.7407745828247014,5.6138412791455625
1.0,-0.3636109118255272,-0.5632481509354902,-3.6361091182552716
0.0,-0.7067246072716474,0.8612819796157389,-7.0672460727164745
0.0,0.7492934049690043,-0.43144391250834757,7.492934049690043
1.0,-0.25223810704663874,1.5935658555969752,-2.5223810704663876
1.0,-0.19851185771248417,1.7241565103382577,-1.9851185771248416
0.0,-0.1951416766475726,0.7942034260735239,-1.951416766475726
1.0,-0.18103565560592116,-2.1113277404497293,-1.8103565560592116
1.0,-0.8277602857757779,-0.03135588457045002,-8.27760285775778
0.0,-0.9309872694849498,-0.6932900985967714,-9.309872694849497
1.0,-0.127650813582773,0.8383451748422575,-1.27650813582773
1.0,0.291647496786269,0.2836731499580639,2.91647496786269
0.0,0.8358969717131384,0.4340335107463123,8.358969717131384
1.0,0.4967479055931094,0.9349849303426975,4.9674790559310935
0.0,-0.40018275682476306,-0.2044477228935146,-4.001827568247631
0.0,0.7147408387398065,0.4732098194388803,7.147408387398065
1.0,-0.9654974264991363,-0.16690596982861203,-9.654974264991363
1.0,0.9988726383414459,1.44286697283198,9.988726383414459
1.0,0.7141729582783314,-0.7642151339015817,7.141729582783314
0.0,0.38462881632633705,0.18691524216556915,3.8462881632633703
0.0,0.6235208502172692,1.4842485537734846,6.235208502172692
0.0,-2.4214447357444944,1.6016621206865103,-24.214447357444943
0.0,-0.5027091948180599,0.08793067154676767,-5.0270919481805985
1.0,-0.8977630271259446,0.3379134603445272,-8.977630271259446
1.0,-0.5700278658579455,0.5832898599207236,-5.700278658579455
0.0,-0.7266507620891817,-0.8676791995060541,-7.266507620891817
0.0,1.7108537039792915,0.42649210611673305,17.108537039792914
0.0,-0.835877120831984,-0.7974772148966222,-8.35877120831984
0.0,-1.6791114857835883,1.3494619139840758,-16.791114857835883
0.0,-1.098267403471737,-0.10604100329686353,-10.98267403471737
0.0,-1.0224193732544684,0.5582985928356561,-10.224193732544684
0.0,0.6321246268374967,0.25020990116317043,6.321246268374967
0.0,0.24538019439268324,-1.054020630021406,2.4538019439268326
0.0,-0.5800641339091663,0.242586203686212,-5.800641339091664
0.0,-1.3859624510828614,-1.8678600422060838,-13.859624510828613
0.0,0.7310422853191053,0.7018396032143509,7.310422853191053
0.0,-0.31405397076637404,-0.830288932284869,-3.1405397076637405
1.0,0.31398601393483416,-0.7066457945880376,3.1398601393483414
1.0,-0.820531519590658,-0.13105556798631382,-8.205315195906579
0.0,-0.0032943117417109304,0.2972470216221876,-0.032943117417109306
0.0,0.20341875490865485,1.407763834219523,2.0341875490865484
0.0,-1.7779748862305096,1.0012526212502912,-17.779748862305095
0.0,0.9834521255453312,-0.3362498307655953,9.834521255453312
0.0,-0.4584883812381647,-0.5338332903917681,-4.584883812381647
0.0,-1.4810623237915856,-0.517507245809224,-14.810623237915856
1.0,-0.62987822858275,0.8169538910702224,-6.2987822858274995
0.0,-0.7168393002255136,-0.3561753145969495,-7.168393002255136
0.0,-0.7107616362672684,-1.1025151103324355,-7.107616362672684
0.0,-1.758694908142338,0.13660812330471075,-17.58694908142338
0.0,0.32812037020822915,0.1848798238950644,3.2812037020822915
0.0,-1.7782678104398317,-0.3331192252068016,-17.782678104398318
0.0,-0.9761709960286885,0.6981411877071768,-9.761709960286884
1.0,0.5375948138404183,-1.3668706824131238,5.375948138404183
0.0,-0.3675255147843742,0.341467377873518,-3.6752551478437416
0.0,-0.08631007884490453,1.5589033073850826,-0.8631007884490454
0.0,-0.7187125630481881,0.3521301184154477,-7.187125630481881
0.0,1.7462846942313177,1.01096348494067,17.462846942313178
1.0,-0.4516470806557802,-0.00523489218554836,-4.516470806557802
0.0,-0.6879002210702508,0.6087275227733807,-6.879002210702509
1.0,1.1665996423805007,0.21506292150140857,11.665996423805007
0.0,-0.27032302307123923,-0.1183338357472045,-2.7032302307123923
1.0,0.6315416555521034,-0.883639744048593,6.315416555521034
0.0,0.2111639152168849,0.6606747516571437,2.111639152168849
0.0,-0.8603379858759517,1.5698683651188785,-8.603379858759517
1.0,0.7353732645439105,-1.677513020346389,7.353732645439105
1.0,-0.025043223764187807,-0.7678661048380688,-0.25043223764187805
1.0,0.7378494443304964,-0.6054253288858946,7.378494443304964
0.0,-0.04858988126311869,-1.4339070695892693,-0.4858988126311869
0.0,0.8638914237162095,1.18964452049868,8.638914237162096
0.0,0.04762945739597195,0.9559981797337115,0.4762945739597195
0.0,-1.1858791404932092,0.8697639743948018,-11.858791404932091
0.0,-0.15715297797545894,-1.0605396348490654,-1.5715297797545893
0.0,0.30719309603449896,0.6511253497239283,3.0719309603449894
1.0,0.6567753607374598,0.20088169986307458,6.567753607374598
0.0,-1.0038258010740764,1.9559670182766895,-10.038258010740764
1.0,0.26655562938006927,-0.2177191587426997,2.6655562938006927
0.0,-0.8972778949796592,-0.4075153043292423,-8.972778949796592
0.0,-0.5278146900693049,-0.33891051556068286,-5.2781469006930495
1.0,1.211664490959175,0.6891547612250744,12.116644909591749
1.0,-0.33884524690404993,-0.6591275286047483,-3.3884524690404993
