firm,year,y,x
30,1,1.6789710889398288,0.040605941152378484
30,2,1.7332492123560903,0.6842453021846474
30,3,2.9315711846340866,0.6366400077683093
31,1,0.7305543502884616,-0.2249024734188985
31,2,1.8759181019025521,1.0051695124401991
31,3,4.037661378697827,1.6953985905681426
32,1,-0.8889917385683876,-1.2031963211982168
32,2,0.8098376755679979,0.0407312992016403
32,3,1.959147336853738,0.7322670420035426
33,1,-0.44158921478131924,-0.1488181498333165
33,2,0.6400022931596623,0.2535034271630598
33,3,-0.2992387355012688,-0.6600111027091805
34,1,4.653619579118524,1.159199891435999
34,2,2.0635004919997684,0.5085485756946757
34,3,1.7587227157204692,-0.8244986919611013
35,1,1.7619987444863927,0.7497228030078151
35,2,3.873708031434895,2.3291399442825607
35,3,-1.4668449684637415,-1.1288256130716428
36,1,1.710290074634044,1.0351310584927946
36,2,-0.6015041516773444,-0.4327505659142854
36,3,-2.012197661928827,-0.9824510503140652
37,1,0.14841392410187992,0.21163857305144756
37,2,-0.7668427353148021,0.10538143828216502
37,3,0.543501993799297,0.7067237026289082
38,1,-1.5599554212963092,-0.29091443748018253
38,2,1.1065815173894529,1.2281885631041227
38,3,-0.3636108352350496,0.5907581478036582
39,1,-1.9877642801323776,-0.5483297626809527
39,2,2.472952374657198,1.4092990625662627
39,3,0.2951209507271738,0.33516801329254836
40,1,3.0234226671749935,1.1538186799008854
40,2,2.9676511323143915,1.0164025196903235
40,3,1.6537441140412512,-0.043876891501094806
41,1,0.16783016717449634,-1.089687178991331
41,2,-0.37250722927912827,-1.3703516130939588
41,3,-0.874979438370281,-1.3604873066434922
42,1,3.4831448966084,0.3901380485418725
42,2,2.447165035615015,0.1422281357137574
42,3,-2.285591460739941,-2.7597030607031425
43,1,-0.35310906714813317,-0.4678812799456228
43,2,0.3070696795062905,0.18521270780819046
43,3,0.7887065546570452,0.8416861025826442
44,1,1.053061965562484,1.3867334639897748
44,2,0.4925248208287901,1.1945377618442976
44,3,-1.8873507114794288,-0.6245608167241734
45,1,0.12052647857667917,-0.5853641600651971
45,2,-0.9718817526246025,-1.6353412270707472
45,3,3.917596305575666,1.5383350807667326
46,1,1.6191258604550276,-1.0919129280887978
46,2,5.782294456434616,2.0349540498569554
46,3,4.57056142301072,0.6700333917642743
47,1,2.253815388881268,1.0373445590553054
47,2,1.5823216872267887,0.8920271502754857
47,3,-1.4064549249831793,-0.6698127971405025
48,1,2.518046954149572,0.20618869028848139
48,2,-0.13505718590784976,-0.05170032788639292
48,3,3.597726338390323,1.2630226823002868
49,1,0.10782895094075384,-1.3572595363284343
49,2,-0.1316056691591395,-1.1873764231975774
49,3,1.8214214574669396,0.3466772738970475
50,1,1.7856548729169948,0.7003984648976544
50,2,-0.5490131362259185,-0.9527586828048341
50,3,2.2887068529137986,1.1795124189996304
51,1,0.4268507387606587,0.48049131839557657
51,2,1.919480946857551,1.463701091344067
51,3,-1.278066984137564,-0.3620719942246192
52,1,0.37924276206601804,-0.7238587464612093
52,2,1.3935874143316014,-0.19370587472456793
52,3,1.3385925521741269,-0.8199230444631215
53,1,0.8186719129294759,-0.5437644178815169
53,2,4.450035027683247,1.6547504069438437
53,3,3.1861584780421546,1.2247858539075258
54,1,-1.684011747215612,-0.24405206297070298
54,2,-1.1854133282239632,-0.048372696083746176
54,3,-3.8991892488934328,-0.6029428430628813
55,1,0.7364378979676282,-0.39606323465254056
55,2,1.9106138134678519,0.6924628698474578
55,3,1.5893793541480428,0.5617361790370129
56,1,-1.6501704369887573,-0.8224599758074107
56,2,0.5266951883009461,1.2428776355895397
56,3,-1.0404083513921658,-0.3506668622260857
57,1,0.4474417211999213,0.21450734929122914
57,2,-0.24679778828033175,-0.4796276163010541
57,3,1.6971881754292304,0.3723076605019922
58,1,-0.1487060056025632,0.3853385434886785
58,2,1.6913714343594453,0.827775878975506
58,3,-1.298557137882009,-0.6979049612830643
59,1,6.554666192980127,2.9116905058502978
59,2,2.4022843980277853,0.004753734478087966
59,3,3.242841702826968,0.40290001204524856
60,1,1.6785636704058269,-0.4016890476356986
60,2,2.317053931590533,-0.09795458817269626
60,3,0.43139699823611277,-1.269590477325181
61,1,2.596894522308233,0.2864046665999679
61,2,2.024038971337097,0.06611731213860833
61,3,3.6753829465503514,0.9431691626848998
62,1,-0.867141503462106,-0.47314963196171084
62,2,-2.292022277448227,-1.99420885443202
62,3,-3.7119563756820977,-2.106686339856539
63,1,1.8389775451538515,-0.16022479045444116
63,2,-0.06597675738567504,-1.168425166721513
63,3,3.3645262696173037,0.6868640915688637
64,1,-2.8846578978950714,-2.290751180347365
64,2,-1.2209999893796,-2.232129191314193
64,3,1.1773480805476169,-0.4733446207826621
65,1,1.7299975853429026,0.9838387200798411
65,2,-1.678094949355503,-0.8978494470177364
65,3,2.1830788483873214,1.5472347445549235
66,1,1.106842836240399,0.11965787560047979
66,2,-0.13467510169025027,-0.21033863284264473
66,3,2.987260058839318,1.4521082737377922
67,1,-0.3486638786867915,-0.8716196910228754
67,2,1.5229785669446636,0.7454947694002236
67,3,0.22132848680834555,-0.49590149030292385
68,1,-1.8945366116397937,-1.638653400356938
68,2,-2.3758762298166283,-1.6194791220892033
68,3,-0.3878168611108134,-0.8701443866601014
69,1,1.1815024791127642,0.25881952988568213
69,2,2.590378505149162,0.9709675111526982
69,3,1.8064965723548152,0.6446476838720888
70,1,0.6219587979257747,-0.6270543986214402
70,2,0.7770224978183283,-0.2801258650534615
70,3,1.6352913142264254,0.3401063798861026
71,1,1.3506426938105751,-0.0057992732224139655
71,2,2.213775511565793,0.30858100086106477
71,3,0.8031639854195856,-0.2865096788737915
72,1,2.5494267439015097,1.3774303862958412
72,2,1.2701350433319576,0.17149951282026488
72,3,0.31908609562783385,-0.753015835975072
73,1,1.7059175139891052,0.9082252349187709
73,2,1.236206932748376,0.6920870684388666
73,3,1.7189672188084189,1.2488119286283956
74,1,0.3216460264332949,-0.47683633968943984
74,2,-0.15063703787496432,-0.36951934627621963
74,3,-0.35600154140803614,-1.0532514020192334
75,1,-1.4330969808843226,-1.3857147242338497
75,2,-1.759050648544335,-1.2945122401520395
75,3,3.14729271157878,0.897600238359531
76,1,0.6940957495468261,1.3466440658908279
76,2,-1.8237672866372467,-0.7041236483275392
76,3,-0.9118845523599514,-0.41427387547248357
77,1,-0.8396056248395061,-0.9536238165216965
77,2,1.9857030112587712,0.8645242015571262
77,3,-1.0693161984139024,-1.8361680923090744
78,1,0.36535841482667386,-0.4093367221968394
78,2,1.8598397194199636,0.07359444889522038
78,3,0.8737284483273375,0.544203383162539
79,1,0.6946821669607708,-0.007771428375250839
79,2,0.24427600188200627,-0.21177302276813342
79,3,2.000648450272455,0.22394158250811996
80,1,2.0264131638257896,1.1089841118590862
80,2,0.06670052707386472,-0.5493142818771928
80,3,1.0452056261916858,0.477334935160936
81,1,0.1273707426439979,-1.085059846502823
81,2,1.2025704898846847,-0.9727174207154032
81,3,3.1376566736067595,0.4889866416712631
82,1,1.0961949741472061,-0.9017885109292805
82,2,1.1031941140990629,-0.704732401763237
82,3,4.103299110517044,1.7365655410037004
83,1,2.4807392653752887,1.328054666475212
83,2,1.0072344684468073,0.6384235911913925
83,3,3.9797383212919377,2.003801210782763
84,1,2.177997719571679,-0.26924191673323644
84,2,7.094192187866969,2.26341718103817
84,3,3.881807276441765,0.9772341921171238
85,1,-1.3216412072526533,-1.19484876506426
85,2,1.0244790342374663,0.23776307486998546
85,3,-0.5514757430050613,-0.9170589893383796
86,1,2.7353351024717556,0.9841033616411183
86,2,-1.1220098497001678,-1.7881407901274902
86,3,1.3377596853107672,-0.15135175113305424
87,1,0.85405573589715,-0.10751938612716602
87,2,0.5765992949925589,-0.24256041108101054
87,3,-0.3202216921958933,-1.2507529922379852
88,1,3.4075847502865892,0.8172560195218105
88,2,1.057846483321135,-1.280929778077183
88,3,-0.3448397549042921,-1.113463230968675
89,1,0.9010987917029819,-0.47128189622134103
89,2,4.620337719191529,1.7017796914084233
89,3,2.6754448491736356,0.5681920281847765
90,1,-1.6912922467387794,-0.4665029130290213
90,2,-1.5962030436497392,-0.2499905155364351
90,3,0.14610357653913975,0.37651629179713164
91,1,2.0738232316882566,0.6743181636966924
91,2,3.1938268015405615,0.9854618913590916
91,3,3.0462142917708954,0.7756124747226857
92,1,5.472449680984618,2.1271547828989164
92,2,0.03718654507048011,-1.215773215342685
92,3,2.88661568043037,0.44277885420776397
93,1,0.8569197224438364,0.9154898557607041
93,2,-1.8938377404196904,-0.6891725967704471
93,3,0.5169398726647743,0.026142127879977627
94,1,0.7044455109072568,-0.8008521153518512
94,2,3.9340729827594503,1.490838277454927
94,3,2.850107483528337,0.14436804448288007
95,1,3.8467043931653735,0.678221249018113
95,2,2.508372599939065,0.6309506819339054
95,3,3.2595598557916587,0.46326826565666934
96,1,0.42843638088072433,-0.5566253847843852
96,2,0.035325322249821545,-0.97776510415554
96,3,0.4296498259152637,0.2348039767923323
97,1,2.647041125285851,0.33906366220359896
97,2,0.49262450254637635,-0.5157396022314351
97,3,1.747817841589283,0.22911785990782077
98,1,0.6794728782083236,-0.363862504990959
98,2,0.9826564144712736,0.09300391227999488
98,3,1.7848772695589497,0.29387440861386444
99,1,-1.8058037264209608,-1.7734985747446517
99,2,1.8163870071491335,0.5271241297098294
99,3,1.0105195754719019,-0.7753321854696894
100,1,-0.13098594938554708,-0.02878671306666741
100,2,-0.6977842363219142,-0.2985609602696297
100,3,2.6958821810639093,1.8653194137283078
101,1,-0.9925211227764476,-0.12016768892264584
101,2,-1.3467875761950971,-0.5196869072009901
101,3,1.1159326727431989,0.7622368164069322
102,1,1.0411055992565759,0.3808422156829522
102,2,-0.7432521108980039,-0.5600199971995788
102,3,2.779235485557816,0.6066288247830657
103,1,3.410244602540353,0.6959624006944266
103,2,5.468083018101637,2.08864152345104
103,3,0.8997686332376504,-0.8966128354600047
104,1,2.4155456518698544,0.004243729052283996
104,2,1.0341843978226468,-0.7156105510620474
104,3,1.0946554327019624,0.26363125883097754
105,1,0.640516843358464,-0.8291119549932096
105,2,5.235618736508673,1.7651812978019719
105,3,3.976326757906854,1.9036600723980484
106,1,-1.212259355162495,-0.8266031736491389
106,2,0.5113645431323915,-0.09222736517108159
106,3,0.7610379335665016,-0.4214257118891865
107,1,2.6717952093398427,-0.16398852543537243
107,2,0.8354544852883302,-1.2449982984269294
107,3,3.3243497981601697,0.5388130476424344
108,1,-1.2253570136503484,-1.6945367987448832
108,2,2.8201758860253774,0.8217367202860799
108,3,2.038482356354567,0.21901499650648168
109,1,-0.7077993934190474,-0.338487753827057
109,2,0.03204834705151516,0.2764413750931971
109,3,0.9008443762509434,0.7939396201468046
110,1,-1.6901794664540972,-1.0124899486461605
110,2,0.5156622926354688,0.20283514337426609
110,3,0.5828907689265975,0.7117350102875286
111,1,-0.9366832528509943,-1.7580903967139703
111,2,1.453663170424736,0.014753565286258886
111,3,0.28315510635427066,-0.6570183758565379
112,1,2.306316430403568,0.6427825468413608
112,2,-1.2009058896461087,-0.9261267032833763
112,3,1.6613992109242002,0.00846651822107978
113,1,-0.24705500094984761,-0.8281039091969954
113,2,1.8288244184094697,0.47975370419156266
113,3,3.094453485305189,1.9640763641550274
114,1,1.756167745352088,-0.2618043438457835
114,2,4.751508797157637,1.5526794416841285
114,3,0.1583428851781039,-1.0283284579796377
115,1,2.4339081250590864,0.36650031435999325
115,2,3.0482995418016263,0.773887669813436
115,3,0.5824925401227584,-0.6104182551628706
116,1,0.8388262351867526,-0.06018790767325418
116,2,2.26345100065886,-0.18345138479810236
116,3,2.3441282501536223,0.20518623880037756
117,1,3.513771822013362,1.226297225885069
117,2,1.3578141744687762,0.1376069656784574
117,3,1.6194152456251065,0.35634156228378244
118,1,2.87306717613148,1.6249348829139663
118,2,2.1766323090952366,1.485630204644597
118,3,1.751269122722781,0.7607442050500149
119,1,1.2239725415129128,0.6313404923964561
119,2,-1.0572490473331224,-0.6601686926864264
119,3,3.657347884719186,2.1539889058807407
120,1,3.38620983215103,1.0502457249248125
120,2,2.403362150054788,0.17149069353592847
120,3,5.899337486137395,2.3740271847140857
121,1,-0.22132945181730646,-0.9652091318250448
121,2,-1.9441649867154773,-1.9528742464276956
121,3,-0.23706291861709045,-0.9854806961729112
122,1,2.886113205412598,0.5635162162226168
122,2,1.039925107918927,-0.6261490298159281
122,3,-0.09277079155648749,-0.6066936318155554
123,1,0.6746587590345975,-0.2665680371484771
123,2,1.8818452632523421,-0.058724559460950086
123,3,2.6023287339420844,0.20451462595804906
124,1,-1.9263292523825175,-1.1591191633429976
124,2,0.0638015524481268,-0.10070772072236862
124,3,0.41627452330440223,-0.5375289891792729
125,1,-0.2909930064875222,1.0149255042216794
125,2,-0.7391561312216731,-0.21897241061813286
125,3,1.0821460293173926,1.3549022389038479
126,1,1.7629382131641385,-0.5540823167440244
126,2,7.253420034102844,3.071401679749457
126,3,2.603213774232951,0.03343968062983412
127,1,-0.9015132240103829,-1.1197515122432038
127,2,1.785440194000925,0.9182584025740043
127,3,-0.741274284048764,-0.6536495566602962
128,1,1.2005907989287745,-0.37529403159046854
128,2,4.146156381897236,1.389656280298628
128,3,3.894708509823865,1.4087782059110263
129,1,-0.818136273088054,-1.5661555534893974
129,2,0.6459245624573479,-0.6075754749829543
129,3,-0.6094760870538407,-1.8024520120906036
130,1,1.8734678418880548,-0.13333264678714987
130,2,3.791761458858098,1.1781677102222006
130,3,1.4936904267040263,-0.17773434497569193
131,1,-2.078971649205392,-1.9183200991164198
131,2,0.40641450272432156,-0.3593833017939333
131,3,3.117297977932332,1.629589032917008
132,1,3.19662107226216,0.5384238102108736
132,2,1.5353225219645747,-0.31776202354606375
132,3,0.12098575350313934,-0.4853800938482213
133,1,2.966698385015531,0.8831663739913225
133,2,1.9712695564521112,-0.5101031655366337
133,3,3.9225400436925186,1.3516493108176995
134,1,-2.1362707674961645,-2.1884061678881888
134,2,0.7012216695512679,-0.9026604451733008
134,3,2.408086370202252,-0.14515965242178172
135,1,2.8601232152083127,0.29310524419324735
135,2,2.88066173459886,-0.0026524373235196097
135,3,4.171577536214271,0.7968997196757757
136,1,1.4930610390271883,-0.23916259987437913
136,2,-1.862826735815681,-2.5934251654634064
136,3,-0.3521951453857204,-0.2962314585382123
137,1,1.9505966804097614,1.559338229883028
137,2,-0.12764033217664228,0.5882151013572229
137,3,-0.8550847874290775,-0.06458216366534691
138,1,-1.7671889824739062,-1.2088169915361184
138,2,-0.08105104695799692,0.3355937196396763
138,3,1.169431858178918,0.5531492215478448
139,1,-0.42840930458565957,-0.2490017465769356
139,2,0.3738521118959691,-0.25960914495160564
139,3,0.8970753925068667,-0.17611754290632492
140,1,-1.3820287667907638,-1.7141947829312754
140,2,3.4957218938798764,1.2031819682078617
140,3,1.8864575398846113,1.0466250008349403
141,1,3.7925985044814507,2.0369594934269863
141,2,1.8229584879682492,0.12366638297772302
141,3,2.243333622925682,0.974901958484765
142,1,3.1719598870687844,2.496410620646242
142,2,-1.4962661647344975,-0.4140284483984189
142,3,-2.0678132834331158,-1.3748484102671055
143,1,-0.3482852417826305,-0.2702060846812404
143,2,-2.213085821662601,-0.7826760506615441
143,3,0.7543829162501565,0.5365131529594471
144,1,-0.0380644886323393,-1.3048513457957998
144,2,1.1317051352023326,-0.10777385345134774
144,3,1.590233734188668,-0.27401963744785146
145,1,0.6763517314365306,-0.187006954876823
145,2,0.04679473937127787,-0.5515472520579653
145,3,0.2620454154710155,-0.6853685773851373
146,1,0.8136569130838653,-0.48658524541458587
146,2,1.8552296208278485,0.24791834764729884
146,3,2.7926753542870566,1.036025437386767
147,1,-0.627459538123765,-0.529169429983778
147,2,-1.8369820160203625,-1.5121964954867704
147,3,-0.5941139167031476,-0.3225503819089152
148,1,2.6794039157107674,0.20936598765405362
148,2,0.591203124191659,-0.7862519679878943
148,3,1.8741110010347346,0.3908526941829633
149,1,2.931529253923402,-0.4850112671188725
149,2,1.6794735193656776,-0.7536382892170781
149,3,4.16452057538002,0.5952280700505047
150,1,6.094787621082733,1.5475900601095625
150,2,4.3166289117391035,0.43170581234782734
150,3,4.372481115261293,0.2612836130120809
151,1,3.9156471376023227,2.101399363166568
151,2,0.683696089618683,-0.09878114234413378
151,3,4.550472878518334,1.3881303261851061
152,1,1.5465756268456936,-0.7408126014100995
152,2,1.3058129434292107,-0.28604525457728186
152,3,5.672852803045773,2.0827367977882103
153,1,-1.9704295316630862,-1.190389046681705
153,2,0.23047768475855757,0.17502011954332583
153,3,0.7726192551191312,0.11355482922581513
154,1,1.0283521523385992,-0.2934484706706086
154,2,0.4296986007147693,-0.8213322115784784
154,3,1.9185925906864325,0.15838532994489227
155,1,1.8950856769597404,-0.314259322853457
155,2,4.5125768070924295,0.7001366396617605
155,3,-0.6623132929937712,-1.5720930355092502
156,1,-3.237524899240455,-2.4133935893729928
156,2,-0.04342167814814046,-0.5824551491428003
156,3,2.404129980456547,0.8586487509915303
157,1,-1.2183534185129656,-1.9344611643113394
157,2,1.587834990391236,-0.35390641637852127
157,3,2.8570328610342948,0.4269383427914477
158,1,-0.03215912795038037,-1.0073942309304542
158,2,0.20089146283045145,-0.5121114989538691
158,3,-0.3490293953350197,-1.4212410948907979
159,1,0.7302799247092775,-0.19446735175442803
159,2,-1.7572024294635047,-1.3072000604313667
159,3,-1.3780912201578293,-0.8699801883497128
160,1,0.6010403168211287,-0.18687854500199527
160,2,-0.8832365945688676,-0.812356904473054
160,3,-1.4114565672468198,-1.0604561921585616
161,1,1.6798862156920478,-0.18184163553302224
161,2,1.4544766818621448,-1.5611637505238636
161,3,4.417220824305491,1.0588710926933909
162,1,0.07789374766623502,0.04952806323994419
162,2,1.4536409905117003,0.45168457078958724
162,3,3.929736039818334,1.8829951156074332
163,1,-0.8245141143358262,-0.986202456015034
163,2,1.485970168456493,0.7933750451779094
163,3,0.6494815368744578,-0.05874754776964825
164,1,4.651154203586446,1.4653706016863515
164,2,3.3511535469600773,1.4972548976067177
164,3,3.336695677719047,0.918978619195086
165,1,-5.414914293378442,-1.8662563268702892
165,2,0.25337765948392565,0.5050372828295454
165,3,-2.7608781223029726,-0.3621109122789403
166,1,0.29664505317239565,-0.8789178474200697
166,2,2.059103783730904,0.6793027419590498
166,3,0.8249687516546018,-0.052813090300152035
167,1,2.1013189193608413,-0.10464867353631771
167,2,2.4635767831253688,-0.3141164268072596
167,3,2.429682217589866,-0.14318503489950854
168,1,3.453799167647038,0.3632450216172799
168,2,3.0182366740928357,-0.3941720394215162
168,3,2.3022372607543238,-0.4212974094773762
169,1,0.30878394699373646,-1.0167328574183965
169,2,-2.3247740132652406,-2.5181120002508672
169,3,2.2064272079455414,1.0939729837859238
170,1,1.8245890206521937,0.09095075615727252
170,2,0.5415681532422608,-0.6267511980575604
170,3,-0.2312059220674778,-0.6144642088462444
171,1,0.2699898048029215,0.09473067962857787
171,2,-0.6098274768852167,-0.1855947147395867
171,3,-1.5978612102123564,-0.6376044668625864
172,1,2.634649217273568,0.9712190300296983
172,2,0.5008306379034793,-0.25878261825560656
172,3,2.4338833289288804,0.6792725224721271
173,1,4.157030486033225,0.8319909883959593
173,2,1.8203487134891885,-0.41884922447483175
173,3,1.5023345545947024,-0.5121395404358655
174,1,-1.253906600324977,-1.2720192702339592
174,2,0.6914873815271703,-0.1956566158973983
174,3,0.6743964266772486,0.11149660242841801
175,1,-1.6027469227353919,-1.5007357684514457
175,2,2.5205085390734077,0.7894846767494657
175,3,1.6321129597702604,0.15870782160080427
176,1,0.8224305113546271,-0.23481580240431613
176,2,1.0129113954225812,0.029885269365366705
176,3,1.5373006969133562,-0.21568530989735105
177,1,1.5496853782350768,0.9236533821625951
177,2,0.47933427736057904,-0.15091598338521012
177,3,-0.033049830094313004,-0.015183698198304748
178,1,-1.394231329175896,-1.1893853520654343
178,2,0.6298540121597522,0.01826945700633422
178,3,-0.6358416716751096,-0.36071283896157535
179,1,0.9146793290196276,-0.9337781461216779
179,2,2.590958654838166,-0.20451228719641945
179,3,4.071054968090478,0.818363984518054
180,1,2.025943635853428,0.43373848259828807
180,2,4.215690625291606,1.370923779390895
180,3,0.09381206109242285,-1.377529361736683
181,1,0.2561190088680621,0.03196479489386904
181,2,3.32647145867705,1.5450507872940031
181,3,-0.8448125238923604,-0.8277505257159821
182,1,-0.9002435219218468,-1.0640641924729517
182,2,0.04359111359316842,-0.6085264319110234
182,3,1.4483148931206644,0.4625482703173739
183,1,0.7653737706753636,0.10505334330204791
183,2,3.4825791759146947,1.3375402281078401
183,3,-1.7970989148085343,-1.7291598679420024
184,1,-0.2712425612114544,-0.36405286525230185
184,2,0.7417043882521839,0.14989786112813044
184,3,1.254094998722952,0.25821778227474773
185,1,0.32180591402353986,-1.0231782408296626
185,2,3.5380185962711144,1.0808714539324529
185,3,2.2477914248792046,0.1530503866038296
186,1,3.4959176399707137,1.973021490150201
186,2,1.0367677376147735,0.33917254289577087
186,3,1.997870453496376,0.6486059182735472
187,1,0.4742927561240008,0.13674772676688404
187,2,-0.2495801951065596,-0.7103441557274732
187,3,2.5144107689309374,0.912823195515688
188,1,-0.23510768393624987,0.43448248523179134
188,2,-2.599294601556925,-1.1977423622022454
188,3,-0.3341457157041562,-0.266013024078334
189,1,-0.21429530301610317,-0.7422890096379914
189,2,1.2861994207113607,0.9717220336914925
189,3,0.06562928480732866,-0.5014806758731
190,1,2.1592306248469626,0.7342489776038471
190,2,0.6410762046714122,-0.31687263637028024
190,3,1.3655005165614533,-0.653013257805225
191,1,2.328226785683368,0.004208597326933503
191,2,2.6872442642849275,0.2637547582895611
191,3,4.460578935661475,2.132982939145444
192,1,1.6775521606364214,-0.916647785787628
192,2,4.2323259697774525,0.8507152241926587
192,3,2.884139422902668,0.27589715733441983
193,1,-0.8177267039569617,-0.543694388446057
193,2,-0.7399501604833922,0.04962695023456973
193,3,-0.16252889397375214,0.5769993246164572
194,1,3.019483131208678,0.7256147465486784
194,2,2.1287166088475398,0.442980990874887
194,3,1.3536467677067567,0.4740966061181837
195,1,-0.19684659399959845,-0.5690293188908642
195,2,0.06697474433762396,-0.2970373753404115
195,3,-0.7195455992337816,-0.6028519527477378
196,1,2.2130819784770748,0.4183331352664164
196,2,3.3760835869581345,0.7199919556530383
196,3,1.182586038417345,-0.06547965618109237
197,1,1.7392499714747551,1.1040690229912649
197,2,1.497648547097936,0.8063892488978106
197,3,1.446649041042573,0.5997158392806096
198,1,1.569755426286903,0.17976135505426932
198,2,4.148431238585481,2.070010490467133
198,3,1.4685926028697325,0.5372406125085102
199,1,0.3670399028606107,-0.48239799706817005
199,2,2.214155419349046,0.7338994068141631
199,3,2.0581685868096065,-0.1377036140167683
200,1,1.8853451018183143,-0.2561075963295091
200,2,1.7379298367343854,-0.1366240725198825
200,3,-0.43183659990480006,-1.8637864928665222
201,1,-0.7270046076315542,-0.35572022639168205
201,2,2.9677726030324147,1.732227202806594
201,3,2.4373441995407177,1.3224264905503726
202,1,1.3108109609118606,-0.07003558885177943
202,2,0.22164595504556828,-0.845202504116557
202,3,1.2957671992675408,-0.3163457096844916
203,1,-1.2023809349501808,-2.125071912208475
203,2,2.253212087875862,0.19590563286733828
203,3,1.351353849625894,-0.9586536320743266
204,1,1.773979768028839,0.9766057765956105
204,2,-2.604251553127369,-1.5505816346575303
204,3,1.3155936554403416,1.2644405653434245
205,1,3.715439008566148,1.2922327550246158
205,2,4.2758266728039525,0.8307087498965611
205,3,-0.5495844314825616,-2.296752755370316
206,1,4.302190842235949,1.8555600603793445
206,2,1.342962772857768,0.41825648996314757
206,3,1.4767229269294695,0.34048436668768695
207,1,0.9364726832439557,-0.2671577394018584
207,2,-1.3185671434772468,-1.3829379239727224
207,3,1.9158469865564638,0.10555811223371192
208,1,1.7604442886063076,0.06109003692953637
208,2,1.423877795444294,0.10294724152743706
208,3,4.6009302027759125,1.9894737590072389
