y,x,entity,cluster
0.9864668266092318,0.16769451156746934,23,5
-0.8539838688720565,1.491093611165409,23,5
-1.659573764952548,0.11028564255131039,23,5
2.5296447459607396,-0.32771298807411864,24,6
-0.5940750717102592,-1.304438156360569,24,6
0.700430715578781,0.045039605154343444,24,6
4.163055731637288,0.6196189277563281,24,6
-0.3005669406058722,-0.30181850770397506,24,6
2.5088667944080347,0.5138793111557519,24,6
1.7330158491679617,2.1116530718046613,25,6
0.5512798645620298,0.49836166644997526,25,6
-1.4463432578964612,-0.11681703965837505,25,6
-0.09169841883926536,0.5721407526139781,25,6
2.5377967076900907,1.576667106350281,25,6
-0.3566205150876329,-0.7720407695323015,25,6
-0.3842984524995315,-0.0746564524559252,26,6
1.1947416813770304,0.1860029562628279,26,6
0.3566928583750431,0.0014273383697437202,26,6
-4.742377165104237,-2.4525654536556,26,6
0.8848533875397728,0.01996555487809173,26,6
-0.1605990609770357,0.2962757349338562,26,6
-2.104145926238229,0.33925169724674065,27,6
-1.9218851013636125,0.4174545051028061,27,6
-0.8506741975462302,-0.013438315607114195,27,6
-7.404613002872283,-1.8400910582234842,27,6
-0.08175362308550438,1.3568704203132746,27,6
-1.4344587933102548,0.3839682184761295,27,6
1.098513578985406,0.7150361694664678,28,7
1.8349670805910816,0.06152356502498583,28,7
3.8031714589153998,1.0806622873132248,28,7
2.9845491774834265,0.8236681214983237,28,7
3.0900025484675813,1.3380053468931437,28,7
2.2943039160194525,0.7510473757593263,28,7
-3.08109555884881,-0.13368687080291713,29,7
-7.098689586704502,-2.10367230508979,29,7
-3.643807241099103,-0.2507521754855637,29,7
-5.2154840082037675,-0.13485749745528045,29,7
-2.093053494615955,-0.3196404467412585,29,7
-0.9010106680806804,1.0099585087087461,29,7
0.25160634913062074,0.14166292136812186,30,7
5.053823202337154,1.632280061157578,30,7
2.265968986539299,1.1449707904699564,30,7
-0.5212191212744706,-0.9006608478484188,30,7
-1.1028740992136696,-0.3526760399857831,30,7
-2.970706951112099,-2.0371837328798357,30,7
-4.224952001772003,-1.7366737364119436,31,7
-2.786125461047022,-0.04447754430873872,31,7
-5.691914597271932,-2.101527894081953,31,7
-2.4921436698016373,0.24214625488354255,31,7
-2.9850496450615362,0.3263738078974756,31,7
-3.0173294902075547,-0.5884920969179644,31,7
-0.7087307324122142,0.10743813840805742,32,8
0.42028120503443234,0.824815343658375,32,8
0.12098882730344183,0.6271485559082947,32,8
1.6894198364939124,1.0540677326874406,32,8
3.26475675442601,3.0286093299141124,32,8
-1.7429783692797312,-0.5416806438949201,32,8
3.7022764417905343,0.28367399578079894,33,8
4.823001730953675,1.0794903030193659,33,8
1.38400041544527,-0.06555269139523781,33,8
2.465021541674224,-0.4984972954139306,33,8
1.1631376244374523,0.544319820854306,33,8
1.3575421178784903,0.8983511662055658,33,8
0.4549225897311729,0.3180669607685161,34,8
-0.3450389482005808,-0.5709629177814416,34,8
-1.1594757987377726,-2.1783518496746406,34,8
0.7609162523446573,-0.04425304318723136,34,8
0.7265330316018062,0.5959486054565948,34,8
4.009925941504144,2.2654311483420746,34,8
-0.7367108340417319,-0.5726013983611677,35,8
3.3995330972690323,0.9010264184369814,35,8
5.6747837275484585,1.391979347980831,35,8
1.2236350286921334,-0.29442870744084215,35,8
3.089116460019755,-0.259107110701066,35,8
2.566613625195993,-0.07928282960924758,35,8
-1.0814709784077696,0.368135263710565,36,9
-5.301832161902579,-1.3394775021964285,36,9
-0.9912315223847036,1.6941514814430028,36,9
-4.201937710808693,-0.6673329589305218,36,9
-2.4725210466135126,-0.2120689864783439,36,9
-0.24676470449534804,0.6767074211545893,36,9
-1.651606072341648,-1.5096398317046171,37,9
-3.555045789923763,-0.6574460205068466,37,9
0.9442383368439333,1.5253853024094512,37,9
1.7712800303203955,0.2531376606660352,37,9
-1.4302930692207494,-0.3443523430623926,37,9
-1.287792220972485,-0.05922477427404556,37,9
-2.486528048863633,-0.22045434015861218,38,9
-0.9355254261592738,0.30280184048447417,38,9
-1.9332989677158463,-0.12589654296779632,38,9
-3.2012851665131277,-0.88461288517699,38,9
0.4394481336370508,0.5212713896477283,38,9
-1.9265283043762413,1.063610025530188,38,9
-2.468497251866684,-0.6479799476680693,39,9
-1.069906434006254,0.8904365083774642,39,9
-1.421377966422125,0.13221433898032603,39,9
-0.430921239436993,-0.8147350547799777,39,9
-1.8228768036015037,0.3220972341179664,39,9
-1.2305305696298747,0.7954989724460421,39,9
