y,x,z,__one
2.220427660377749,0.09566208375930763,-0.19237968821723334,1
3.762167830419447,1.0048312234844838,-1.1727112264316137,1
1.016054979175819,-0.4012457331436658,-0.4054910426652762,1
-0.31019341778224285,-0.3571772217723174,0.4707150263130288,1
1.2529886043909073,0.4576080323571007,0.43470417659733573,1
-1.6211759953289269,-1.2796782025293059,0.5324688225558866,1
-1.4792423758037176,-1.2059126169969612,-0.4808164693303803,1
0.7907229910618521,-0.08756861075365377,-0.6241031460935991,1
1.2989068484543753,-0.83416800321675,-1.4829805546054764,1
2.6942394488459374,0.6190948899774891,-1.4575882804920652,1
-0.3437774162919349,-0.2688622408998182,1.223421108229218,1
0.4215935385476145,-0.7781498263743382,-1.906828517147063,1
4.6011704070239166,2.097455469116361,0.3705719703209125,1
2.4430122443746654,1.2624709400059975,0.896807355463162,1
-1.565799298436867,-1.1458085331944754,2.0462021999851534,1
1.6096741383547195,0.30339620868399964,0.2248578286293103,1
2.5768495419771735,1.8477962667351422,0.9475356850456491,1
3.9028265630757337,1.3336737370359455,0.46486522916891704,1
3.359893460193754,2.0429393001115033,0.10805322504676411,1
-0.9825980014884221,-1.463803872583068,-0.2819411735524614,1
-2.206846036267434,-1.6588058326426398,0.2944887369687697,1
1.7652232690983827,0.09653275519677357,-0.06739997536384607,1
2.4490906011129643,0.12197971416860631,1.0710410030533544,1
-0.4480826568297459,-1.0542713720146724,0.028851257862310214,1
4.351081141783012,1.4240393548632093,0.937400397908476,1
-1.4589279535991428,-1.450247874752154,1.5720513167902452,1
2.5238769935984537,1.3321342224349042,1.3982985963365697,1
-0.13971103152797731,-0.645265047514938,-1.242593575259629,1
1.6187802431282725,0.00860718935892342,0.16694532576992424,1
0.4368658006682881,-0.644221915891468,0.4219189505480353,1
-0.1422025717824191,-1.1575236300148686,-1.6993624938948542,1
-1.7137157654907793,-1.045121532947939,-0.325086221566376,1
1.5114582546518762,-0.11644201424958708,-2.94708544622835,1
-0.8512290139114611,-1.1012316110172282,-0.23683390917583724,1
2.6382100099976578,1.503657810739516,-1.2053759195217657,1
3.4213273157104562,1.0979178385856911,0.5215016235410711,1
3.900581255159124,2.1689027444397158,0.15070314223873216,1
-1.1619197475174619,-1.9270518986392022,-1.5542871994183127,1
0.148085242245018,-0.3379248793032462,-0.001087804397303937,1
-3.3536785975326984,-2.4795995071504553,-0.6253014230553781,1
1.72786276946051,0.05631204788970676,0.026747885166013737,1
0.6733682329989016,-0.8211460185674229,-1.3959328992429796,1
1.648667550622671,-0.3617503080854067,-1.6430710980998329,1
0.7662712520710673,-0.5791655107098523,-1.244191883519174,1
0.5530240203793347,-0.9446404640009851,-0.5512554671524756,1
0.30544404798418856,0.20750793416396207,1.2482282991444333,1
-0.11445491131126419,-0.43686305091279154,-1.665705021219865,1
3.6896167279898173,1.5764726666927664,-0.5586422816356656,1
4.54986990620902,2.1439304783072184,1.0599009365300471,1
7.172367731024201,2.9938145840748347,0.8187572844404072,1
1.7432762584318824,0.11437336287071886,-0.8150788206306424,1
3.077923034845016,1.0077362314872067,1.0576792867726057,1
2.864785655157795,1.4191023434518844,0.6879500972649538,1
-0.46658600707650255,-1.2039299931808027,-0.9765837659030902,1
-1.0197419437027107,-1.2835145890741066,-0.6779892134872735,1
0.18647221989703888,-0.6416896046251432,0.6574891982112364,1
1.9474706393501955,0.6956950200878025,0.5153448238249303,1
2.290302040400324,0.6848716618460509,0.9302288221342846,1
0.30155831580918857,0.7070685711600636,-0.10807086033740125,1
0.8016946045254039,-0.074403243090831,-0.2821322379287067,1
0.9249342161981173,-0.23546996328649367,0.1263135103372483,1
2.1331403472627675,0.7106319221542661,0.2104061940798386,1
