y,x,x10
3.443557715062908,1.5347166802815084,15.347166802815085
-0.5364391736754659,-1.2015039264893608,-12.015039264893607
6.305528208806204,2.4908806084177813,24.90880608417781
0.320189593507493,-1.0107973026032784,-10.107973026032784
0.18931620961282047,-0.6300006901047498,-6.300006901047498
2.590933744389255,0.09991758293527071,0.9991758293527071
2.4337842738956166,1.0594818414861265,10.594818414861265
0.4387892994754823,0.05768544699804222,0.5768544699804222
1.6744986712731735,0.46120397260347673,4.612039726034768
-2.644309119963975,-1.5319991101447827,-15.319991101447828
-1.628410587555299,-1.4093900794223737,-14.093900794223737
-1.2319611597072624,-1.1753239494937913,-11.753239494937912
0.6587542290080532,-0.6231254330112159,-6.23125433011216
-1.0339522709977729,-0.8292377216034278,-8.292377216034279
1.2923452615286863,0.13558724925055332,1.3558724925055332
-0.1093269440856606,-0.47636311379882235,-4.763631137988224
0.9328270834953467,-0.09813990001154128,-0.9813990001154128
3.5110198831808512,1.0936728358798398,10.936728358798398
-2.217578724567657,-1.8403803301068902,-18.4038033010689
-1.4847139539438794,-1.0218434805176495,-10.218434805176495
-2.8489476476232367,-1.3889288518601646,-13.889288518601646
3.2016066730567556,0.610015776705757,6.100157767057571
5.019245605506467,1.9471364889330232,19.471364889330232
-2.299703754326319,-1.7165034294286363,-17.165034294286365
2.870599196584568,0.9174635356977692,9.174635356977692
-0.29159976576154956,-0.9497897415805141,-9.497897415805141
2.572957916704023,1.1254182299925513,11.254182299925512
-2.4311895920900293,-1.1848926597090899,-11.848926597090898
1.4737251797702975,0.1805434557074088,1.805434557074088
3.6827502305309654,1.090744356545568,10.90744356545568
-1.5110215847800954,-1.1813150849834926,-11.813150849834926
-1.0105952527942934,-1.6479594112384284,-16.479594112384284
2.5592398088298065,0.8636264989626579,8.636264989626579
2.222674964636287,0.6184784776773211,6.184784776773212
1.741888106686284,0.24294085422005054,2.4294085422005054
-0.7453723602661434,-1.1723307294878427,-11.723307294878428
-0.3317543375921654,-0.5880313845971559,-5.880313845971559
4.057487018877732,1.331186873830801,13.31186873830801
2.078380974592314,0.5531823131080518,5.531823131080518
-0.4140425317166325,-0.42549403079177994,-4.254940307917799
2.9662516180758836,0.5549755420600512,5.549755420600512
-3.876691900880554,-2.1550653667477975,-21.550653667477974
2.9093637090553184,0.47702940382023595,4.770294038202359
1.4491487310735105,0.08284657817368568,0.8284657817368568
6.0303970706153125,2.32519209018443,23.2519209018443
-0.2899702716279966,-0.5381073287753625,-5.381073287753625
3.4763051477495086,0.9409557549113342,9.409557549113343
1.286787466688756,0.06368144522117244,0.6368144522117245
0.31341955988856435,-0.2252009940355758,-2.252009940355758
1.2216928617764564,0.037272984944806305,0.37272984944806303
1.412405447876317,-0.3195840416296544,-3.1958404162965444
1.6424463279598949,0.3542284971848327,3.5422849718483267
1.6983908075902798,0.29476442569816824,2.9476442569816825
-2.5548158313615748,-1.4475399232746524,-14.475399232746524
-2.377205356529182,-1.5630639597240648,-15.630639597240648
-2.824885437163598,-1.9617459952500282,-19.617459952500283
5.783682675116286,2.624273505669045,26.24273505669045
-1.2928331372183903,-1.14155753895513,-11.4155753895513
0.42922692102579796,-0.2718161858591243,-2.7181618585912433
1.034451725000888,0.27549817472893473,2.754981747289347
-1.4335655016862043,-1.4416236130713234,-14.416236130713234
-0.8625239018081894,-0.7345077961369846,-7.345077961369846
-0.3538999402136536,-0.9235850368693002,-9.235850368693
0.948941587982969,0.06561765445177059,0.6561765445177059
0.002525161785278035,-0.6138547586534816,-6.138547586534816
2.6873694764685667,0.7571578098909981,7.571578098909981
-1.803660527516578,-1.5743032900047362,-15.743032900047362
-1.7858164263284015,-1.5086266095131065,-15.086266095131064
2.5683566799667186,0.3862266328737481,3.8622663287374808
3.379288199995016,1.0912824988441556,10.912824988441557
3.5018269976902174,1.6897782041941563,16.89778204194156
-0.3625048311791979,-0.4548901354550514,-4.548901354550514
2.691686313714917,0.10669197150481503,1.0669197150481504
-2.2227459552993802,-1.571661785823302,-15.71661785823302
1.2989004688591304,0.598210276320385,5.982102763203851
0.5469318522131619,-0.3112313297087846,-3.1123132970878458
0.9308102379353872,-0.09145330594215265,-0.9145330594215264
-1.111053935291125,-0.7965301092069221,-7.965301092069222
0.36264636015256085,-0.2675335213623314,-2.6753352136233137
3.5382231783422204,1.050924695809813,10.509246958098132
4.125751904675607,1.316837195703826,13.16837195703826
-0.6563750842216316,-0.8003889313383862,-8.003889313383862
1.937201224244247,0.5000960584358387,5.000960584358387
1.556135264969837,0.1305613552715868,1.3056135527158679
5.666197920149646,2.2387251311750878,22.387251311750877
-0.44937285195060306,-0.41510368563909505,-4.1510368563909505
-1.9603781565440423,-1.1763771305765711,-11.763771305765712
0.45741233268846254,-0.2985726435213417,-2.985726435213417
3.5536621480810004,1.491564581745338,14.915645817453381
3.460944380168884,0.9784954142462139,9.784954142462139
0.18243294157565182,-0.35488813018689463,-3.5488813018689465
1.1128852729226606,0.03437311889429577,0.34373118894295773
0.9449664358530919,-0.44241877313315225,-4.424187731331522
2.3276774333460897,0.48723194944395737,4.872319494439574
2.79983181985188,0.8578201270754963,8.578201270754963
1.7425080598649259,0.09005237388884121,0.9005237388884122
-1.8603760934909015,-1.4632247322306275,-14.632247322306275
-2.496460435957408,-1.6671651446341245,-16.671651446341244
-0.8110848561144096,-1.201036541406019,-12.010365414060189
2.6383729626258696,1.0857652999097844,10.857652999097844
3.6549600708207923,1.6088848887314353,16.088848887314352
1.8224714491239806,0.2512103744601051,2.512103744601051
-1.037532665183985,-0.4423651127554912,-4.423651127554912
0.5510989705124074,-0.22759388183784468,-2.275938818378447
-3.7740844168678036,-2.5204994517683175,-25.204994517683176
5.19575508002964,2.14783613498367,21.4783613498367
-2.7852079262576708,-2.056435663403739,-20.56435663403739
3.1247969531557276,0.9553904791274792,9.553904791274793
1.291794303073001,0.11976062924401674,1.1976062924401674
-1.3340776981267628,-0.9557505669008802,-9.557505669008803
0.47740623640502744,-0.17926161351094003,-1.7926161351094003
-0.09925799361539372,-0.34951614034657486,-3.4951614034657483
-0.593325022936195,-0.7155968051399701,-7.155968051399702
3.1287932101448495,0.6068460684429277,6.068460684429277
-1.252649968954737,-1.0035261526424974,-10.035261526424975
0.2715672732283154,-0.14493887267133426,-1.4493887267133427
2.950476419465562,0.6150874644400982,6.150874644400982
-0.0984261842030818,-0.8038096736256499,-8.038096736256499
-0.22005262066566117,-0.7929563630505909,-7.929563630505909
1.7513083956313085,0.2785093432676181,2.785093432676181
-2.4995357358284447,-1.787630978393282,-17.876309783932818
0.3165736126723763,-0.23979612914438445,-2.3979612914438446
-0.6561600421507455,-0.9794358090210462,-9.794358090210462
-3.564323144859954,-2.2444050272304046,-22.444050272304047
-1.0018578188785305,-1.0839527565292644,-10.839527565292643
2.993433133325116,1.0761348391616332,10.761348391616332
5.663990186645027,2.016652234138286,20.166522341382862
2.887590227046996,1.1079452034039354,11.079452034039354
1.41250217745207,0.1717706108400623,1.7177061084006229
2.4362980883393694,0.6723936455202121,6.723936455202121
1.3621310073458477,0.6100825748692369,6.100825748692369
-2.4669552509312305,-1.6831739032143986,-16.831739032143986
1.4295237493582527,0.3867726956435783,3.8677269564357832
2.372871227585942,0.6130889846602043,6.130889846602043
-1.0546672317308876,-1.3864769214298223,-13.864769214298223
2.88313645351183,0.7299447887559779,7.299447887559779
-0.031052876816978714,-0.6677513008183703,-6.677513008183703
-1.4940046147404213,-1.0613619521639295,-10.613619521639295
-0.44121218431327225,-0.8348682748252627,-8.348682748252628
0.6630788831514388,-0.6110480390086338,-6.110480390086338
1.2217520097173862,0.23431089172863037,2.3431089172863038
-1.0126875985195252,-1.0046217930122487,-10.046217930122488
-1.5665930807252268,-1.5058015120603316,-15.058015120603317
0.3806475912687774,-0.07864928545800134,-0.7864928545800134
2.6839411734757905,0.6859753240081116,6.859753240081115
1.1765118097642422,0.26137053863006593,2.6137053863006594
1.432794048961526,0.03421181149164766,0.3421181149164766
-2.1190243225202794,-1.4711081152962717,-14.711081152962716
1.0810611322032178,-0.019669528740924206,-0.19669528740924205
1.0479737842688694,0.006145869481619105,0.061458694816191047
1.6411569102192192,0.4816261887546732,4.816261887546732
1.2332322811283845,-0.0004251006671277386,-0.004251006671277386
0.7181266769377473,-0.055574338387080986,-0.5557433838708099
