y,x,firm,year
1.6204864026737833,0.02447868999398986,6,18
-2.931996170144434,-1.6244767011507812,6,19
2.595335831324503,0.3262545688380135,7,0
1.8441338678407444,0.2363843848823935,7,1
2.41267596262424,0.3515459546339264,7,2
-4.027250452118746,-2.298523739946717,7,3
1.053477713948615,0.3951755791427577,7,4
0.5425174803116583,-0.11556082899642059,7,5
2.432837191181828,0.5657201946588174,7,6
0.45402589333184795,-0.0018784502838592805,7,7
1.754612004161122,0.48812089299130323,7,8
1.4858655424859348,-0.08179163947523814,7,9
4.258596550652822,1.214173746271681,7,10
-0.8809898381813976,-0.6528266642330054,7,11
4.099968798893789,1.5858849891003657,7,12
-0.048050398247568335,-0.3350666476997208,7,13
2.5308708051673383,1.028966463268643,7,14
-0.9419489682063751,-0.667958766056772,7,15
0.8375225349530555,0.4520682930352312,7,16
2.4582819167418735,0.04621008733496556,7,17
-2.9369930395358814,-2.262308630341998,7,18
2.4138722051718196,0.82474273553305,7,19
1.4849699517935142,-0.229676104316246,8,0
6.590009515169828,2.1538377278200196,8,1
0.3791906301831182,-0.24297142087846615,8,2
1.4125012200855438,0.18161888978296292,8,3
-0.694666739259941,-0.35656552091986554,8,4
0.4342160657755929,-0.4393934355085456,8,5
5.412662360824721,2.119188784010625,8,6
-0.752748789813637,-1.0522379923601315,8,7
0.4903642377327109,-0.8570311652183893,8,8
4.25819364514497,0.9287329900592162,8,9
3.6150955552881214,0.8321836068724552,8,10
4.990676688947355,1.4312818158590932,8,11
2.8594299925825912,1.2159199249319204,8,12
2.408115009264319,0.21728043914364717,8,13
0.6789482064308231,0.047723276893077184,8,14
-2.7446647983739827,-1.8376568306217003,8,15
4.009630256335104,1.2676009983779264,8,16
0.6007077882059714,-1.0595391208477103,8,17
0.8625483385714799,-0.13348001878482638,8,18
0.7546925367894928,0.3512468681753975,8,19
3.079689632165019,0.8017526210567362,9,0
1.4034759023338816,-0.5122855518571446,9,1
0.7918373630307581,-0.4573841120487317,9,2
2.750462674014643,0.5983746416377567,9,3
-3.952290075985377,-2.2747904724309445,9,4
0.27729572815302794,-0.14248016701191804,9,5
3.2000804955215707,1.1899169182397387,9,6
3.432947428345637,0.7941788469393887,9,7
0.3462900164103931,-0.4934895079532371,9,8
0.3740579302954741,-0.22767465906373532,9,9
1.4976229309067892,0.029664152444561477,9,10
2.488568168959772,0.6549132260369194,9,11
2.7334059648572473,0.7597788917761819,9,12
1.1424273022428073,0.5006270337188587,9,13
-0.18494085561305373,-0.5780208815942827,9,14
1.890750128733474,0.8758583634124606,9,15
-1.7487516713306896,-1.3560242081182288,9,16
1.6256794021766394,-0.6445732127947584,9,17
1.1588572375333395,-0.14653818371501368,9,18
-4.433516760770826,-2.3341212324750473,9,19
3.645779174704288,1.0374388678761262,10,0
2.698821149959795,0.14573678980514926,10,1
-1.1155135127752447,-1.3039569705202638,10,2
-1.996575651005373,-1.5444735965883494,10,3
1.7098639174867387,0.48377412520776253,10,4
-1.726991097586699,-1.2845844855083275,10,5
0.5534779970608734,-0.34166743818702305,10,6
-0.8304043840977359,-1.092457845682033,10,7
-0.44465220328768806,-0.8497763569091961,10,8
0.6687123358669584,-0.46434621520406405,10,9
-0.2180998474221716,-1.313125453360794,10,10
1.1226225920357658,0.40470008585039163,10,11
2.054102094110031,0.8545134792432257,10,12
0.08581466717181918,-0.6809706015205467,10,13
1.199508726735314,0.39524992715471735,10,14
1.0681133480239606,0.23187904841873724,10,15
-1.7764974193820273,-1.307702456427324,10,16
1.3658610600949668,-0.39652250738102746,10,17
-0.6459902607850538,-0.35687172666357025,10,18
1.5360582983454363,0.15587027425236086,10,19
2.6990953582564874,0.4333163571420702,11,0
7.975941932672262,2.3116213739885247,11,1
-1.1104386862477855,-1.0149779893655553,11,2
3.1937162509378165,1.052238007606601,11,3
0.711748878809397,0.0270739645308669,11,4
4.137697718558623,0.804854392062675,11,5
1.1530939265886926,0.11751185442746635,11,6
5.694563262589166,1.982077924317668,11,7
0.9834095713181886,-0.4466580114022834,11,8
3.8596853980419086,0.8237432245640671,11,9
2.4621033980029905,0.1561452092613957,11,10
1.3518337856991436,-0.36210674490842043,11,11
3.2484787358689844,0.9532380983084426,11,12
2.293936875642783,0.5576927347903524,11,13
4.8330373064763466,1.826847408312831,11,14
1.0021829138296883,0.12977522177229972,11,15
3.5659207781011317,1.044619054332865,11,16
4.462022037891354,0.8075013052496084,11,17
-0.3734993348922446,-0.7447016955816068,11,18
-1.0941387280413695,-0.7332328913913437,11,19
3.949417973031302,0.7372795961586079,12,0
3.8642454743060695,0.8369904747863711,12,1
2.8111161712993438,0.501981040116384,12,2
4.79299806107368,1.1848305028895605,12,3
4.056733740270997,1.2872909781868997,12,4
1.3681614005293201,-0.388498441869886,12,5
5.2576013609404395,1.3528576346903376,12,6
1.268628462178763,-0.5153838126330715,12,7
1.4653666934776666,-0.07559862102689238,12,8
1.9592441098116375,-0.22710230288670186,12,9
3.7417811498259086,0.8962096506152646,12,10
1.2529871160355401,-0.27359387459565987,12,11
4.303490165630147,1.1961006555343918,12,12
-0.6538758191653145,-1.11111036047384,12,13
-2.599973008458517,-1.8599689474995287,12,14
1.972921967146741,0.4642247653351419,12,15
2.4011823703196216,0.3223603924923748,12,16
6.1655875908506745,1.3115433105048688,12,17
1.7480166037288871,0.12823718797930866,12,18
0.748430430526564,-0.017484703738472614,12,19
-1.0776380652147513,-1.0130057232467442,13,0
1.1024217861188983,-0.3750086531713016,13,1
-0.29923392500741025,-0.2645649303098189,13,2
1.5838785714906547,0.4227269683899492,13,3
-0.1549086136238006,-0.43841386713540703,13,4
2.27846509753625,0.6465901941736326,13,5
2.3226005347793985,0.15717131233794912,13,6
-0.5265777995251659,-0.8973368799488081,13,7
0.00533325311958921,-0.6288518185480342,13,8
1.6221731365209449,-0.13161645364903823,13,9
-1.7998531132884896,-1.5330144235719805,13,10
1.2743555703873395,0.020741709574578125,13,11
1.5973106769479755,0.8568776162890915,13,12
1.1438702070021813,0.4617338771232134,13,13
-0.8343206229714971,-0.1449311160368755,13,14
1.6693986427475558,0.45248471774375426,13,15
0.6031992383326695,0.17778584261256752,13,16
0.0828146232572512,-0.592712917292409,13,17
3.699631304278659,1.1951916450107098,13,18
0.9302273784445251,0.16846523558844498,13,19
5.945440731864803,2.031085726056693,14,0
2.8604144503148223,0.7458387491714914,14,1
0.2359973914332617,-0.1801060248362797,14,2
2.3609157740163482,0.9094762765009723,14,3
0.3171764815143679,-0.014376167508857804,14,4
-1.537535429823053,-1.2057609511765388,14,5
0.15772308719607142,-0.09112033411232097,14,6
-3.188957184100664,-1.641161180494371,14,7
0.6803543892377412,-0.6107921052101455,14,8
2.217016471080675,0.4447544349741339,14,9
0.8538235752355151,-0.1367324240666764,14,10
0.14839120664935102,-0.0767416991659908,14,11
-1.54907287539161,-1.1925284605252497,14,12
0.1583619655517519,-0.4030170838022832,14,13
1.814533774823634,0.4469648427167019,14,14
2.950696406114107,1.0902026243815155,14,15
-5.211174444872279,-2.4327778179403,14,16
4.3997023144545455,0.9850954816348426,14,17
-0.43681366827645196,-0.7128252195177509,14,18
-0.06658215887513746,-0.42440223617594103,14,19
-0.2507334334041029,-0.5768854311214855,15,0
-1.9836584364112206,-1.6742843014782787,15,1
3.9821897660188004,1.9471381006383228,15,2
0.42225628012983996,0.4664307273457559,15,3
-0.6018263626007183,-0.5803218966105598,15,4
0.885036546141359,0.2750097502143332,15,5
-0.30513393053487103,-0.28360725571968104,15,6
2.658455723110452,0.7948527149943908,15,7
-0.20271763257826636,-0.16487997469435361,15,8
0.7511479748604077,-0.034745535580332804,15,9
4.210584011746265,1.6253794992539032,15,10
-1.0081726609290367,-0.7354950234377123,15,11
-1.0746804256608464,-0.40139338085537846,15,12
2.2248375532107105,1.043536480525414,15,13
-2.440996338356414,-1.3438053579418718,15,14
0.7057299656936482,0.7941700009164254,15,15
-0.8133327945731332,-0.4846181449291856,15,16
0.6464587524077907,-0.23108784513896463,15,17
3.722355368945764,1.383282567859993,15,18
-0.16916063126301512,-0.2714445925071772,15,19
3.5135577076560836,1.2610522964100213,16,0
2.3787748941492275,0.26407739820328585,16,1
0.22626834285545905,0.25489786409293863,16,2
0.25525653048814567,0.11733470082075521,16,3
-0.6292415963789993,-0.2657141734052206,16,4
-0.08766225525751004,-0.39727936086247495,16,5
-1.0106018539121147,-0.7587017017028791,16,6
0.8331962033654843,0.10336110515561833,16,7
0.17344954808993496,0.36859416289560243,16,8
2.643224176754669,1.4860449644307936,16,9
0.02440122854667762,-0.2331714752979538,16,10
0.20703972854877623,-0.10393394935528358,16,11
3.4042465152930292,1.5714293920127234,16,12
-0.24360912301035484,-0.016412389112712724,16,13
-0.7322892952762358,-0.013396353364802943,16,14
0.11167601066599844,0.4001738547022873,16,15
-0.24811467373160484,-0.06921767561091907,16,16
-1.6797828259112322,-1.6143001167405873,16,17
-1.8807549320085788,-0.9559631401815704,16,18
-2.850493026568316,-1.4638003809773021,16,19
0.5454286167152643,-0.17768018939193764,17,0
-0.4862530694276591,-1.086393437969275,17,1
1.669930121918598,0.2567487136779545,17,2
0.36450537922115595,0.11157355805773786,17,3
2.17951245272376,0.8472088246332087,17,4
1.2851376389519877,1.042361161888719,17,5
2.7943098382292995,1.4438617301955712,17,6
-0.028215519157042457,-0.2495284822483669,17,7
4.854086437306556,1.8780776948780762,17,8
2.992954819133505,1.0915898920624474,17,9
0.8795088388545941,-0.1138354537272673,17,10
2.1311044215410773,0.6376637171040072,17,11
-0.45775531158641103,-0.8327845429862772,17,12
-1.4373045753487923,-0.7266208242755777,17,13
4.210515608752132,1.8926606984906558,17,14
-0.8441677033742429,-0.30304213556854126,17,15
2.443906533763464,1.0469921732131962,17,16
2.9505865341828295,0.5338768545553255,17,17
2.58182188565488,0.5431128482150461,17,18
2.9897244460909853,1.0684063608736842,17,19
2.1006798851363118,0.16783778875892807,18,0
3.3756644483145313,0.14801926700789592,18,1
-2.535948176613249,-2.0272835993043112,18,2
3.33150983868778,0.8522051750238885,18,3
4.981604570152104,2.136543987120276,18,4
1.9358547141367317,0.5089867918234389,18,5
2.1053180783802454,0.45493656815375755,18,6
2.8576071534496252,0.3876449857499111,18,7
0.33736981428199053,-0.5201011402882818,18,8
4.017328579997186,1.1941136524000766,18,9
2.6678318700364856,0.6258633597651775,18,10
3.3905063861324294,1.1774130327345855,18,11
-1.3280504772721458,-1.0577006173743138,18,12
-2.132962412960666,-1.2467266805566226,18,13
-1.0388690609088396,-1.0053700547232662,18,14
-2.2261887447524127,-1.1508978153917424,18,15
2.9325559883598564,1.20600605385932,18,16
5.882740134147353,1.9405511090725096,18,17
-1.9011744098477719,-1.0961772680629986,18,18
0.3400885459737551,-0.39633333948166566,18,19
0.6367965108045849,-0.5355676386135955,19,0
3.1204965967393954,0.5528781729407947,19,1
1.2193579410887132,0.0239413022966503,19,2
1.337066963956386,-0.017113295067556294,19,3
2.343988048245037,0.8388010887680322,19,4
0.17694390498772408,-0.5650033020211046,19,5
2.7220861659328133,1.038295574876845,19,6
-2.6157281843722915,-1.5881711438827983,19,7
3.1099399305185615,0.5362612152660877,19,8
0.8456117600275682,-0.47152383836112666,19,9
-0.950192673913376,-1.2027961294469436,19,10
-3.6150684897203478,-1.6858006429972145,19,11
3.0457064184727525,1.026694094096358,19,12
2.063585185320224,1.060757642140124,19,13
-1.4018687763391209,-0.8413990274489357,19,14
1.7156063917280218,1.0462279704574768,19,15
0.9569765134381638,-0.018861925537411898,19,16
2.5753131791547053,0.18692458869502743,19,17
0.8516828895691534,-0.12088039066365536,19,18
1.3524028169242073,0.3122651545338668,19,19
1.731479736734136,-0.19078845826089846,20,0
5.183876697487811,1.2438483988551603,20,1
4.429720843177006,1.5081297785276355,20,2
4.47515311388009,1.6890141176814726,20,3
5.2093089194833295,1.878675863893855,20,4
3.480461847807007,0.8264282038834292,20,5
1.6433207460170127,0.3325670819825749,20,6
-0.5148993072193907,-0.984588134412546,20,7
0.7116598284001419,-0.5116272755222022,20,8
4.7333312998711925,1.6692617732244444,20,9
3.4867088090213,0.7370578048904995,20,10
-2.5604868416867004,-1.8849686980492963,20,11
2.467889508874433,0.3015539601747062,20,12
-0.6533597183773191,-0.5046868627850868,20,13
1.4869467159585963,0.1395584221615123,20,14
1.8355769264435138,0.362314684379702,20,15
3.9885536186987696,1.818073728904392,20,16
4.064803109105379,0.21519566126514578,20,17
2.226558750464051,-0.37060095109316915,20,18
1.3966627996068182,-0.05203315083419657,20,19
6.223039573657667,2.1559123979515467,21,0
3.092789449902583,0.02755709347953617,21,1
0.6038511162805813,-0.3750079064603113,21,2
0.024805047307404036,-0.6291770837230063,21,3
-0.014092496739650552,-0.6642889360422646,21,4
-1.9777050786035766,-1.5180266227507415,21,5
0.06763963858843458,-0.9569909375803815,21,6
-0.5743262744704604,-0.9776434512579784,21,7
-2.3781365569388986,-1.6413810876725095,21,8
5.044136863695578,1.1944430073584762,21,9
2.7770938548711035,0.2105429909105944,21,10
2.5933128833741543,0.7336139492865659,21,11
2.2621856117085497,0.6489009166598426,21,12
2.2521658497535175,0.9916805567667215,21,13
-0.322635913126874,-0.35926772931780976,21,14
-3.0650558298550807,-2.0056039905391456,21,15
1.0806709676097528,-0.07794716341656291,21,16
0.34286436825312744,-1.1981834222474872,21,17
-0.4377858899102767,-0.8796002579217275,21,18
4.063085191672931,1.014148103732038,21,19
0.119616880855091,-1.2095223740184222,22,0
2.712495026908271,0.10572101853772324,22,1
6.444921840439585,1.9104402848946844,22,2
5.540637119836,1.7012056807295324,22,3
4.008638289087872,1.1016389775067548,22,4
0.9456995160547872,-0.47759892585216585,22,5
2.664604541866667,0.5388807289839342,22,6
3.131002883071373,0.22500924371396763,22,7
2.5292636358402225,-0.31839651078424214,22,8
4.541968277536596,1.1637950041522613,22,9
4.386693778689722,0.7966710989797183,22,10
1.8379263902276584,0.22410645432589438,22,11
4.971660195936531,1.2921951955761772,22,12
2.1519661847548126,0.6742328726826919,22,13
-0.4277500293265423,-0.8747520502353673,22,14
3.02453361104611,0.8902728862085079,22,15
-0.8529770924961384,-1.2026653278670987,22,16
1.2929429528440841,-0.7554534088372199,22,17
0.06275102878169858,-1.0488487189231834,22,18
-1.0209244780654216,-0.8523150845395807,22,19
5.145506039934575,1.5495135193060776,23,0
0.7597865652092128,-1.3566368682200056,23,1
1.7296521676974197,0.13034787352201657,23,2
-1.3697634282451252,-1.0742954743319413,23,3
0.9072201986831826,-0.5801267464941459,23,4
1.5758274032980464,-0.5163923550390228,23,5
1.8980840707280575,0.19861782602746744,23,6
3.2285399006373745,0.32410026442792533,23,7
5.360270028046762,1.1168996791900128,23,8
-0.5670902476260025,-1.3523124278148813,23,9
3.3132981060880042,0.23958606003107463,23,10
1.0032682696262458,-0.08646738829721923,23,11
-3.28440629229425,-1.9904867772743393,23,12
-1.0750191534222102,-1.293167995468419,23,13
2.9958258262889563,0.8183614473484576,23,14
1.8551864818374866,0.390559407737296,23,15
1.3870681312314188,-0.2277255048140693,23,16
4.93432826428481,0.7384088773498954,23,17
-0.5016447755456586,-1.0815717867664147,23,18
5.414077423388165,1.7707181207343055,23,19
2.5922391319810965,0.5073440363774637,24,0
-0.6814920431781449,-1.3134948112652989,24,1
2.677826645234417,1.0199150084457655,24,2
-1.726188338251443,-0.3315187865818814,24,3
-1.5541243577661175,-0.6891361444506956,24,4
1.084316206388009,0.3518943864709656,24,5
-2.1600558336226907,-1.214574144416679,24,6
0.5193032255182956,-0.6343562152326669,24,7
3.309161059750193,1.1796726888516507,24,8
3.212020833752936,0.7825599039514097,24,9
1.6879523195187158,0.15819173737242395,24,10
-0.8873707998440263,-0.7806570108529824,24,11
0.4974659169768023,0.13590851961492922,24,12
-2.1488666024634586,-1.2090767707816366,24,13
-0.6102459364804582,-0.5867725802356519,24,14
-2.2267631626950286,-0.9424094972164827,24,15
0.5426135608663029,0.20381100316797754,24,16
2.5450070291898674,0.4482103698335561,24,17
-0.3262892610868634,-0.056155420229973656,24,18
-0.867451896216143,-0.1377699435456888,24,19
-0.1822330986755086,-0.7114031921248474,25,0
0.6144365168810342,-0.5414793678295668,25,1
0.7070295877898496,-0.40616370722080014,25,2
-0.4176205472695848,-0.5024438258596051,25,3
1.707831318188725,0.40864738742211126,25,4
0.7633708374864645,-0.2787973858421836,25,5
-1.0431430975387077,-1.0299972853322013,25,6
2.1124062096360086,0.04965845004795596,25,7
-0.002943673705591676,-0.5519499287314887,25,8
5.238423871732472,2.0082391045669037,25,9
-1.0304913322443674,-1.261469713693378,25,10
4.99661515834778,1.650117086717262,25,11
-0.13186517834161465,-0.38887639307363614,25,12
-0.25745494397615953,-0.34359310873608095,25,13
-0.5576682349752088,-0.20610301657434746,25,14
0.01179029579683788,0.388218025195515,25,15
-0.9526264557411455,-0.5451610471676768,25,16
3.8484694963789745,0.8067656985483092,25,17
-1.0937183590015527,-1.4723625181541762,25,18
2.6642746906117436,1.0670570919128455,25,19
3.119846441477382,0.08156554653300711,26,0
-0.3151360296034566,-1.7124922693473874,26,1
5.857524754605171,1.331952189998371,26,2
2.4653707058030796,0.15344316993592264,26,3
5.15743483898944,1.656202933824721,26,4
3.2826974026540987,0.43703248622328156,26,5
2.277985552555154,0.059891445556427954,26,6
2.1045754643404795,-0.06855495454318827,26,7
2.7212001799668912,-0.023521254765751252,26,8
6.670713545365009,2.0537635232752067,26,9
3.1436037483725996,0.366811171151445,26,10
4.579138203907764,0.7745991472923974,26,11
0.4874816921569399,-0.49146810450032824,26,12
-1.5941750004433128,-1.3923278913822354,26,13
1.9684596797261962,0.2823045688236032,26,14
1.8546390594441238,0.2715249923839118,26,15
1.7161675184862235,0.1136295184905621,26,16
4.66856294314866,0.3998070040810113,26,17
4.413134193520373,0.7141607702371752,26,18
1.279527113904408,-0.5851107733472432,26,19
0.12468119140229428,-0.3703063849329556,27,0
-0.42534997950935083,-1.4919348601715061,27,1
-1.0468170356353288,-0.8075725514345176,27,2
-3.7299355130336616,-2.1694200555096423,27,3
-1.2755148066506312,-0.7134237619058896,27,4
1.1668634097607522,0.2899377952175222,27,5
-1.451485023807093,-0.9491616923376147,27,6
5.208088343683477,1.622743335209194,27,7
0.1864650274778228,-0.37969499584723176,27,8
0.4297119592310398,-0.2145074083861936,27,9
3.471999840718069,0.7240488006804723,27,10
2.208505802911995,0.4498926526469947,27,11
0.9805639130276204,0.07875438862054679,27,12
0.9110144326250491,0.11692032232443439,27,13
4.971834136121194,2.177750600377398,27,14
-1.2869796250828351,-0.4439079712899663,27,15
-2.4826186527274836,-1.5747808661757279,27,16
0.035119466536149405,-0.943419681843585,27,17
4.235013772722979,1.9225481471150507,27,18
3.403673866091994,1.7240918715988474,27,19
3.305955873464344,1.0394194968749826,28,0
-3.5142187448264712,-2.681874698954069,28,1
-2.254265777366193,-1.8718488122014987,28,2
-1.2532024990677242,-0.9015332635436522,28,3
5.367510662938232,2.255530410575412,28,4
1.5299223499681371,0.5978095820429488,28,5
0.5048343710838364,0.08611620540747071,28,6
-2.209281320764445,-0.8818192411960996,28,7
1.1636976154943057,-0.06417284157165341,28,8
0.7452737971884017,-0.40456872210828054,28,9
1.8236873827456912,0.3892979402830745,28,10
1.571605916572504,0.42785154977153245,28,11
0.0904757818175756,0.10126520977071389,28,12
-1.4443414778913501,-0.8353350259279271,28,13
5.042239904603544,2.3025380636769675,28,14
-1.4933270162664363,-0.739327394614344,28,15
-3.4378084282801584,-1.5799423359116678,28,16
-1.7945062069805404,-1.1509458362780627,28,17
-3.718193559100607,-1.6382025775861186,28,18
0.4745191576122779,0.10896786002171284,28,19
-0.01008771036205347,-0.23507328094428886,29,0
7.6720866517576,3.1428568526402625,29,1
-0.8365984177854822,-0.6611333254143165,29,2
1.1938983162917742,0.31457753566679264,29,3
2.0843695885463442,0.7086528339974404,29,4
-1.2724388744097856,-0.9870397195008745,29,5
2.1077539644526544,1.000089570718215,29,6
-3.047743321780267,-2.0216432675551883,29,7
2.1955521054945404,1.0015361331892711,29,8
2.8939768759413007,0.5555500783046534,29,9
2.932853280762931,0.8576208745531823,29,10
0.14530881845270457,-0.1250965309689038,29,11
-0.05347082371766196,-0.25525985242123356,29,12
2.3765395281429735,0.6668118440569984,29,13
-1.4414172092861648,-0.9547300849243553,29,14
-2.7587249598342987,-1.54351275913042,29,15
1.5845360856990691,0.4917898436332391,29,16
4.245559902984714,1.4629908836076502,29,17
0.2285126635194077,0.053737793862189624,29,18
0.11226383781711735,-0.3678375936312135,29,19
