y,x,g
2.6475952251140713,1.2610656565462701,4
0.5889219249651569,0.42908385629719414,3
6.217515001575989,0.04010630630548031,2
-0.531679222866206,,1
-6.346546976032703,-1.4974823179913817,3
3.487025085938564,1.2798976905494266,4
2.7586186798622396,0.11403412307009997,4
-2.5218445678826455,,1
0.8382632873308993,,1
-0.8385483167436312,-0.7097269896449439,4
-0.042855491706248694,,1
1.0170718354089334,1.4932404578609266,3
6.977613697247813,1.3081663480153696,2
-3.01210709566607,,1
5.505974847457345,-0.31563390626340815,2
3.344565831901784,,1
5.2115049104992925,-0.15965195441914448,2
6.5605049694378,0.07165839218348344,2
2.8913376415618504,0.9813020302851708,4
-1.9330096984144516,-0.18220589763669537,3
-2.6071474913629724,,1
-1.908809444600579,,1
-0.1289136803471801,-0.33018288157531217,4
-1.5681387210907112,0.862255116714579,3
9.095410630691017,1.072398804206918,2
-1.0511734077398773,,1
2.0356548084993578,,1
6.000319600576174,-0.16088656722503714,2
-4.870470166027181,-1.499193396209172,3
5.293103398925494,,1
1.6560890953653067,,1
-3.42623883716378,-2.015544057727343,4
-1.6574661166031786,0.05417210386154718,3
2.8453871481927986,0.7484918859907415,4
6.370139820876926,2.2150296211924148,4
-0.9046301896690193,,1
2.940628903102523,,1
7.542362722289204,,1
-1.415197733636378,1.4191384551109358,3
-0.8903408171412444,-0.6962084631789522,4
-5.040165363772862,-1.6628294282452551,3
-0.8363880669703555,-0.8026653234553975,4
-0.6944513568793238,,1
4.648753739617562,2.982005757376241,3
-3.8378193427176437,-0.4613844218361189,3
-1.3594199588023517,0.4476796168132305,3
-0.011499898605683678,0.689853701618512,3
-0.44293668637387995,0.68120164968862,3
0.7579103279828929,1.4450232042133082,3
-1.4224800567681295,-0.8928210332680454,4
4.686819415518333,-1.0286133735568133,2
-1.7874734692827339,0.32585049684839107,3
0.4019818086283086,,1
1.939982080459685,1.2293316789505415,3
6.141199474021741,-0.14897326769771801,2
-1.7414453860510193,,1
-1.9592697422790117,0.4775102922873636,3
-4.320994505524789,-1.099802516919164,3
-1.4686387447032876,-1.852665449750335,4
-0.6605597126634049,1.0392588699456777,3
8.342698722799927,0.8847980466439631,2
4.02653028769292,-1.1663937818228411,2
-0.9291388205648391,,1
4.541785399799565,,1
-2.0751711945514453,-0.464344921535247,3
10.01665527695269,1.653047319474506,2
-2.6511673401829006,0.030995929394756892,3
1.461997840700509,,1
-1.802246904164456,-0.3075315095107992,3
2.2486805706116573,,1
-0.6530257444318731,,1
-3.1057303918692414,-0.5146744794722512,3
-0.3261185866966746,0.36302116004048535,3
4.006242240747493,,1
-1.7524321058601775,-0.0031553672115464016,3
8.930292893408597,1.0992180324593883,2
-2.5817802992812258,-0.0038471837208329455,3
-0.11454407153653556,1.3209531095751867,3
0.016320798714302642,-0.47563141336181597,4
-1.5667892864115385,-1.002979876316815,4
7.645560105594804,1.078816291226573,2
-0.8989706251020206,,1
5.890274611679165,0.28866225383596966,2
-0.8236208248117554,-0.20358017938236836,4
7.81547209634669,0.6797091788060203,2
-0.5290662189001034,,1
3.232896363711648,,1
6.224069592116322,0.3111820630406563,2
5.496905572952223,,1
3.231055633227906,-1.068813649538065,2
0.30652916046772133,,1
2.3059366236459526,0.7550104669519248,4
2.4304092041814505,,1
-2.685963737909339,,1
-0.9585094111933956,,1
1.2172261732616207,0.11249007356572333,4
7.606269120175609,-0.027021158890040628,2
-1.6608068202862407,-0.26441995644019217,4
-0.3427700641585603,-0.8606876242335914,4
-3.973527413451305,0.07535649490928167,3
2.190590958513866,-0.3484599540695617,4
-1.0325938396423262,,1
5.5916891315114015,-0.2691071292500883,2
7.252385265239838,-0.2188282073610984,2
2.6951716218956285,,1
-0.8260056604479967,0.6826631223531637,3
5.168833093361932,,1
-0.20771739251829324,1.0755434103871448,3
-1.151403996130659,0.5741340185823335,3
0.2552968763447204,0.015926196024123363,4
-3.4150312039442245,-0.6093416761019941,3
0.7726806946686104,1.3309075657233818,3
3.392928176975027,,1
-1.625198957431575,0.374898228031777,3
-0.6567584263848723,,1
-2.344558888216528,,1
1.5459220187055625,0.22656502989616717,4
5.7919762746166175,0.08885228301173446,2
0.8180605893905784,0.6262389219089997,3
6.573912216490981,0.6879846299890768,2
5.139266210533214,-0.8252360342384023,2
4.750325263559947,1.740288309224266,4
-6.18409987470895,-1.0818590826760477,3
0.8378581799419574,1.2789255632020966,3
0.45401653181950197,,1
7.479264647281087,1.6673692025015212,2
3.2374263493891924,-1.5359762955346914,2
7.957236520630825,0.4320044425786387,2
6.8387563481992935,-0.2320126891774285,2
2.3841190822506486,-1.4781458023876493,2
0.1112649314507945,,1
5.396781247088564,-0.46968143204689894,2
2.3290573481470145,,1
-3.738711713582639,-0.7886718654235841,3
2.3493897022627017,,1
2.634430935959774,-0.20209678633001735,4
-0.5773874573768814,,1
0.5922853170945501,0.9618336190468708,3
-2.864203606971756,-1.8881208705761015,4
3.583073100232643,,1
9.131296001752537,0.4254016011387965,2
0.9813299353241871,,1
0.41773067702053923,1.2486507344865863,3
-3.671410081588479,-0.4290287001474419,3
1.180505794271867,,1
2.7217722386897214,0.6508637161325342,4
-0.5957333043942574,-0.24434233945074854,4
-0.6031163223412027,0.4593005403094279,3
4.385975785552668,0.35250245493531435,4
2.2677379760248946,0.668220778720028,4
6.424393956411864,-0.5409386565616042,2
2.144738622786724,,1
-0.5578461096226413,1.2528954265726615,3
2.949011796415283,1.1736250574723177,4
-4.912042940929866,-1.0588611115889726,3
7.52965392977808,0.44241535017750017,2
0.2473369854850781,-0.1358484716405009,4
5.77592893619235,0.14242808463367407,2
1.8696108856388987,,1
-2.0550128997017856,0.07758216237446619,3
7.200386073934858,0.6406101497499781,2
2.6048341730291646,0.20721713610439713,4
1.8484686970645445,-1.4566265371123337,2
2.2190336133556,,1
4.263953330544466,1.3090614154873423,4
1.3466592088743223,0.6664713333010313,4
-2.9705587898196573,-1.0402672845959007,3
-3.6748851776794855,-1.0346381501085156,3
1.7701502433150278,,1
2.80444850427637,0.5360873048437211,4
3.5588264795474993,-0.8305254522353426,2
-1.4203638552925453,-0.1261989130162582,3
-1.1636180391547328,0.821861240846326,3
-0.16581971966627812,,1
0.29640615866194475,0.9322640335963308,3
8.897863012069974,0.4392258414055827,2
0.7495085269209084,,1
7.445023392628323,0.8979951617347163,2
0.11278893342635143,1.1974012493118515,3
0.08896531050560452,-0.7606537318293455,4
-2.021673006180219,1.0108867611750112,3
3.6001136958316606,,1
5.521222402736396,-0.06228138430007717,2
5.467085390878781,-0.40983332399133965,2
3.2487199935435385,0.9261972981975038,4
-1.4680265839408788,-0.0024631271932390292,3
6.851852224060187,-0.0028760506488513422,2
6.500626241338507,0.2345064590013687,2
1.3817915152126146,,1
7.5268683068196545,0.14074313769869573,2
6.2173117568843494,0.31178701381769075,2
-1.0676773452245734,-0.815340988155266,4
0.5114765164858798,-2.462379391031928,2
12.017334431449271,2.0825838375142056,2
-1.6819139705242983,,1
-1.5044528324857795,-0.37085474897212795,3
2.2189221332264273,0.5341806002071794,4
5.990234869998757,0.04612270357340262,2
8.019023914914568,1.2909945765563,2
-1.3561518096124703,-1.5541681919341988,4
2.3991980100025705,,1
-1.1768332950206732,-0.45614576345726476,4
1.8998871378331827,0.3109333241007711,4
0.7808515560216471,,1
1.6504989622119597,,1
-0.12954416625203322,-0.4832714031194963,4
0.3231914725038001,0.9102518758334476,3
4.632561963433164,-0.48116490314151517,2
4.795415413720129,,1
0.9980843867929456,,1
-1.0142292336942746,0.13061029935814986,3
0.5448404529359756,0.3762917125785486,4
7.578909890010236,1.0618657817907857,2
2.5438009289429546,0.5762828303760149,4
2.3272619598789976,0.6580719680377889,4
7.565577168571822,0.5708889070096914,2
0.6417693509637448,2.461111107129551,3
4.211329516722256,-1.3348112509639325,2
-4.486734127933259,-1.2600632713086215,3
4.74736036647706,,1
-3.973310512635575,-0.5526738018991832,3
4.172343045494466,-0.8402386317997611,2
0.040877526141891884,-0.48149022851653367,4
1.6857746068584563,0.6864725396663506,4
2.542478623578618,,1
0.028525465867943023,,1
3.1848850827382305,,1
1.3194957391793536,-0.44604509935221986,4
6.623556678627413,-0.5505417014413551,2
1.5764028456898387,-1.5322706491256417,2
0.9361657304594533,0.9329041053264046,3
-0.7535347068449438,-1.3955265538811619,4
0.922889593904148,1.4391728273117754,3
6.0681156587485265,-0.5025046573687383,2
0.7946348255404607,-2.0744817489468486,2
-0.12176582720519646,,1
7.019611872865223,0.8061149784956365,2
5.430191683294695,,1
-0.3895567060010666,0.5295060292654199,3
1.3225146780827082,,1
2.4938778432897872,0.09043284266501604,4
-0.7086616251613984,-0.5286538770029146,3
3.4049506939702976,-1.449079289927535,2
1.089188341420022,,1
3.4843120130557814,,1
0.6278012929719147,,1
6.304184405387246,-0.7602278541545444,2
0.5248797387147476,-0.44279181309729876,4
-2.599462333003294,-0.48141433447159904,3
-1.5705670819441595,,1
1.065135979899444,1.1546350037758368,3
-1.8923878236546412,,1
4.745882489387444,-0.768474241888996,2
0.31631886669169706,-0.6315873707046052,4
2.0132531219115495,0.8511344196867937,4
-0.1675294739299229,0.20911069592832898,4
6.344882055757531,0.40330520661840746,2
-1.6536931898590699,-0.31454409852018966,3
-1.5198988851441673,0.2963076943638221,3
4.4176929812702666,,1
9.222567343964428,1.2461319758288494,2
-1.2039588718644985,0.567613272022961,3
-1.8093397667260498,-1.0309734928675853,4
1.657777341653295,,1
-4.564586799583281,,1
5.0542321404092,1.2808139780099657,4
2.0662614475159025,,1
1.857857725898386,-1.8769996437598298,2
1.2726170828102794,1.0512231987669793,3
-2.8111647419882138,-0.6889984979392909,3
1.984604328139728,0.06257545436903987,4
-0.5400999151981253,-0.7328964292772657,4
7.020892982452696,0.6572752577814077,2
-1.5751037196174749,-0.22799720334297852,3
5.464267205947679,,1
8.799794202437557,1.332644715566714,2
-0.21525907810374018,,1
-3.466597994397288,0.1253064772993569,3
1.6993824563795914,,1
-4.899672085282092,-0.6593128778525265,3
-1.5950737421616035,-0.28115906325264123,3
0.9357747875428712,0.7868476465461927,4
1.0276739526111953,,1
2.555396806209204,0.9640567648023329,4
-0.8765051398424626,,1
-1.3004817166867912,,1
5.282760475990737,-0.5114102858787983,2
1.6511610497851694,,1
-3.3916440608255716,-0.326697274002931,3
4.304841186715914,-0.5137075891410303,2
0.7426697844642346,-0.510318583613528,4
7.57633614497098,,1
-1.5564605405347416,0.19530148297514086,3
5.5157141708081046,2.6434274530556725,4
1.7675681441938507,1.2815242995304146,4
-0.6793576611234007,,1
-5.746659296080263,-0.6933823825353834,3
2.838041479803411,0.29329387288585423,4
2.2085625023495243,2.3683410758785226,3
3.8215702062876353,0.8074968771250922,4
3.4669354390205265,1.5416766874553562,4
2.0028707761054774,,1
-0.8740960141824085,0.50019936866501,3
4.502927297822385,1.7697565664373316,4
5.578188261935551,0.11965296708233773,2
-2.308160519499318,-1.2956654801936165,4
5.547842698385059,1.5998724491741834,4
-2.4224367887212095,,1
9.812046204849693,0.7837274186663734,2
3.7560159409421097,0.30329393084934825,4
8.322968256746165,0.6341570154681248,2
2.1014286622173115,0.6510444067661887,4
10.425006847584408,1.6492153334158737,2
8.980748423494623,1.2459895426490504,2
1.268293295777267,,1
0.9444542456563497,,1
2.933193535607426,,1
-2.0697883482808317,0.3652499267730503,3
4.279220854757543,-0.5742468389991349,2
2.0204006633039944,-1.6970670578365907,2
3.179175680948958,,1
4.553083999683778,,1
0.8338609816843334,,1
2.7811839650048973,,1
0.8845423155454244,-0.006474906450324953,4
9.041333254731207,1.6187494304952557,2
-2.40934940633271,-0.3076244149090233,3
0.5220822443726434,-0.3367565173475831,4
-1.7980606446188516,,1
4.144758080476038,1.371394477039993,4
1.111563883113893,0.4643028981241718,4
2.5003946372991774,-1.6518989219281976,2
4.1784975723133275,-0.06583145437962819,2
