entity_id,time_id,x1,x2,off,eta,y,w,cl
3,10,-0.7705539036601796,-1.940679918562395,1.1350993783129684,1.332293288575145,1,1.2351986584430565,3
4,1,-0.19367897051716837,0.21536924885950576,0.31342090789336313,0.8112650732745625,2,1.4967278020427006,15
4,2,0.6821939124961517,-0.5573006780624067,0.7100388454354021,1.7513996457524077,1,1.7203907996863628,4
4,3,0.4390040488900521,0.38089754369635237,0.5833044236920244,1.2928397231269004,4,1.2011277692222786,14
4,4,0.16012890789688952,1.5265520911152344,0.7365981972704989,1.0481698034533893,3,1.1518801168855866,11
4,5,1.3754903370476255,0.8094717442924452,0.8439156548966658,1.8209019194455478,6,0.9828147502038155,16
4,6,-1.2790006161620127,-0.15721546074030265,0.9613518345052432,1.118213519028457,4,1.250032941937578,5
4,7,-0.9668962280258652,-0.15250952259348452,0.8762197023552065,1.1567466575961747,4,1.9817845059934047,1
4,8,1.0673648150656112,0.33469681019227804,1.0487357496459817,2.0211655389271,8,0.9241585023323774,13
4,9,1.2412391962397695,-0.07812287715502148,1.2437839125637518,2.3889683761513583,13,1.463341272575166,9
4,10,-0.7175054661673078,1.4441522412958328,0.42024815807228777,0.4013659770843496,2,1.3775470128144378,4
5,1,0.8533014512951712,-0.4849359807556753,0.3706759785228385,0.6777171710361785,3,1.325322726658504,6
5,2,0.23844892321008657,0.21392103144066432,0.5452036532508473,0.4315895814810684,1,0.5985640458528625,3
5,3,-0.02155675576717934,-0.5667162999197607,0.6385940033843434,0.6161369928637643,1,1.05079137931617,15
5,4,1.8300071661001576,-0.17917032831917046,1.1677610292405771,1.7890430945667855,4,1.3669767670596578,10
5,5,0.6251947172361936,-0.2134159207914283,0.9559462230057234,1.1038647069044105,1,1.4299791097227508,17
5,6,-0.7566022677664599,-1.1729266983395061,1.2973968753395817,1.1324742596242268,4,0.954065136239174,14
5,7,-1.0463447146488027,-0.5093336463625816,0.7510681862866051,0.30435032882408186,5,0.8651889059898303,8
5,8,-0.2111179049220112,-1.0962341907280697,0.4333507189372267,0.46744872145679217,3,0.5812841047074495,13
5,9,0.9398873054207137,-0.3017903140322602,0.4797985044114922,0.7756876218941953,2,1.5453767903763158,4
5,10,1.991308073186989,1.5751607108328332,0.4782883889808037,0.7255080573537436,1,1.617277049535498,17
6,1,0.22818778552316277,-1.128137344067532,1.4272277563440476,1.5425260840442667,9,1.317284194647621,16
6,2,-0.3004568111833191,2.1544951572991,0.3399644505403352,-0.5768531857836963,3,0.9314591141746442,3
6,3,-0.5862394991697109,-0.3759999940066516,0.7328383865017827,0.3343314628096322,0,0.6933368007085559,11
6,4,1.8203260465128699,0.20251397730620355,1.3226279870017261,1.7421187887543943,4,0.7554314808278926,11
6,5,-0.2352337743409907,0.4290180138898844,1.3276142746873338,0.8682551389525375,4,1.732465642776049,20
6,6,-0.5972409362836144,-0.2334950189169633,0.5269765972042084,0.0884428548940745,2,0.8250462415087826,16
6,7,0.9859695406925955,0.37271294842536123,0.39428877705864745,0.43748723370341636,1,1.486810514504857,20
6,8,0.9342842075571282,0.7115531484575701,1.0572571507267514,0.9950714241092813,2,0.790076915639768,16
6,9,0.4904082035982836,-1.2671633060752199,1.1616168723343798,1.4165598577665692,3,1.278784696526484,19
6,10,0.14998859044501417,1.0613697268536373,0.46639192584166067,0.003033807780328024,1,0.5494760474742997,12
7,1,-1.4832683859032747,0.013063321299766527,0.9518567932399833,1.7430150108598097,5,1.4786586616888444,14
7,2,1.0206291435809958,1.2698000350637753,0.44277386004541297,1.9213069110179455,7,1.9852815208974626,15
7,3,0.2604586555229335,0.16561939264499514,0.6819485365094189,2.1324585528634215,8,0.57043298004155,1
7,4,-0.9262466545445787,1.3069758888071417,0.6035497823912725,1.2940385506777337,7,0.6056163208316202,15
7,5,0.33632857206447087,-0.531865096550727,0.5106361226334701,2.1658652279030184,7,0.6023703843017473,12
7,6,-1.416222079386556,-0.3085567752329688,1.433838394373419,2.332220158733117,16,1.0369052343245857,8
7,7,0.6113171088077419,-0.47861153186498745,0.3422242859431897,2.0941354147386115,10,0.6425428111160335,11
7,8,1.5357444665737077,1.0979731209482788,1.186365495848888,2.9139014045473797,23,0.8280537170545912,3
7,9,0.5171957720202323,0.34617075617831744,0.3400186719528997,1.8480856940224912,6,0.9410181290498058,18
7,10,3.3928235205757513,-0.2675832667179941,0.5140926546382656,3.325849281854143,27,1.8588709576175695,1
8,1,1.826815978376224,-0.47292071535062574,0.6255714995017367,2.1399587076991695,3,1.737542480801863,6
8,2,-1.3833069301898708,0.29692428204709653,1.392887489111254,1.4307642845328183,4,1.1997491137525618,5
8,3,0.8929946475785671,-1.2282011153082932,0.9022060705502253,2.2318848464180125,5,0.6819062352242653,7
8,4,-0.14010623697521926,-1.157257206701315,0.8069008607891937,1.7056033056837216,5,0.5364433445545752,14
8,5,2.2038853098576356,-0.32408040344852007,1.3041955411742148,2.932200403988686,18,0.5148642355205286,8
8,6,0.33791280821490355,0.6848397645203415,0.5935963773331528,1.222982197498316,3,1.856489734615419,12
8,7,-1.4607374559559039,0.09740691193587145,0.8439805153663109,0.9007644430092684,3,1.49545931752301,14
8,8,2.028876976441936,0.8916162609644065,0.44874371756250153,1.7028210809074613,6,1.2968475062401614,5
8,9,1.4934580671337974,0.9742361264379199,1.1765164459888084,2.1957712792421344,11,1.0645234799293384,13
8,10,0.29552070289771226,0.2851730507957601,1.4384075004153698,2.1507531568848015,13,1.3255648047967927,5
9,1,0.3339091019635263,1.470254301351258,0.8534341374735885,0.39952523008393837,0,0.6880346183754575,16
9,2,0.5266525605156301,-0.12079316026228797,0.3809248460634737,0.40187518749805157,2,1.7912881150379365,6
9,3,-0.5033518845972541,-0.11631126830110221,0.8050311551386351,0.41285924553776276,2,1.3896124986007174,11
9,4,0.6177180049005031,0.5121368423301628,0.8688020319126093,0.7679460504530237,0,1.0220202193159937,7
9,5,-0.2289060802737901,-0.17642498995426253,0.9477150867615756,0.6803499293033789,2,1.3577502369990504,7
9,6,1.6955807559157876,0.35066838178629856,0.47261656261645035,0.8432727966989444,1,1.0760258709695985,12
9,7,-1.9486067144810824,0.587801617286751,0.9789225945225191,-0.16737946842884788,1,1.1951802424203786,5
9,8,2.040377459443824,1.4683898626579266,1.1409435681677969,1.3700881134435987,6,0.5331225603126832,7
9,9,-0.33197245201555886,-0.19615923653507458,0.43586350714060773,0.1322053626309066,3,0.917004684787293,17
9,10,0.5361946897478181,-0.6131798456745199,1.4982412841741943,1.6461051486547054,2,1.1756438285374289,14
10,1,-1.310632077892259,-1.1535422346098887,0.8756996593388993,-0.20467597809247473,0,0.801735529943681,1
10,2,1.6514213024875388,-0.582145219076282,0.950930553163178,0.9125270140003215,4,0.8821302905845563,6
10,3,0.9976313838846419,-2.35588244036377,1.3848059931399075,1.5283207918577641,3,1.1104314753811657,3
10,4,0.010957427811282354,-1.4597682816345852,1.0509170947043749,0.5757337713105916,0,1.6578367312877065,19
10,5,-1.4858938164004203,1.008474385020161,1.2807878422407502,-0.4101966455014008,1,1.5616836769157647,6
10,6,-0.8213500799250677,-0.009946785485647893,0.9024439078578255,-0.2681177926677323,0,0.7053413157780173,18
10,7,0.13201652158476343,-0.1362356845841567,1.4755535849226165,0.7179107497756184,2,0.9746617552602224,18
10,8,0.3240091202154275,-0.0714762461028536,0.35950488747380693,-0.33753076784125124,2,1.6342202181258094,2
10,9,-0.5693043830593207,-0.63130955338089,1.0557498777317151,0.1413471479262668,1,0.7080241535767946,1
10,10,-0.3104659947353973,0.8684995383779387,0.8069117797411629,-0.3789078676744233,0,1.3541142733174416,5
11,1,0.552085676603855,-1.9896206068864954,0.46217908668758134,2.338136868479673,11,0.7915524583202775,2
11,2,-1.6996383252513478,-0.08570510072612761,1.1879426659078685,1.6872319704177872,4,0.548451906141881,5
11,3,-0.012133262643840207,0.4056464671164188,0.6899895597137893,1.7414429973060743,4,1.4529276519939862,19
11,4,1.6013778260671143,0.011205625753358798,1.3868633546606637,3.1823314380780956,23,1.1148082003791258,2
11,5,-0.40172692157827383,2.422862839061335,0.9851029489910681,1.3764148300233507,2,1.5780069331139583,11
11,6,-0.9127515610949909,-1.0624544312495963,0.5407654368473751,1.5989967796507036,8,1.3948673652973105,18
11,7,1.107820295324427,0.0016626427511825929,1.0636163236820333,2.6640471405529342,16,1.7273229175062073,17
11,8,-0.41994902336163425,1.0992473159241347,0.6502996525765083,1.3652265736797469,2,1.298843843007258,9
11,9,0.266647382913191,0.8756333733509538,1.4437276037124684,2.4891965729689325,9,1.3526217069507638,9
11,10,1.1757465448316538,0.163338680582661,0.5200778430063867,2.107260150222309,8,1.7807100348343505,18
12,1,0.6832019657102123,-0.24158294945713618,0.829909199168436,1.6929891237834798,1,1.0514347211001405,19
12,2,0.5636208723589492,-0.03842735494588968,0.6455654026586466,1.4100239913053736,3,0.8599517428079058,16
12,3,-0.7396145244140602,-0.12621989731853786,1.4586372634293745,1.7237498289600597,3,1.69825179856957,6
12,4,-3.02742462289496,0.05648312781029582,0.7999430844260828,0.10425585428219952,2,1.4179956521168022,6
12,5,0.1972809333143157,-0.5176941646596157,0.6450255366938972,1.3827648521512024,3,0.7753789397339017,4
12,6,-0.18769060166551613,-0.5995136088045143,0.3005954740780664,0.9048010365796634,5,1.817275316608524,13
12,7,0.41643198809739573,0.30364893006637894,1.3665709184460741,1.9866348821351125,11,1.0607826516486993,10
12,8,-0.4386841602911226,-1.0204457222800176,0.6484327675725106,1.2574739349927406,4,1.4155706180987053,8
12,9,-0.7487710792918619,-0.3869873163590191,0.3406204114107952,0.6672622097504799,0,0.6056190206167127,19
12,10,-0.3725917532674557,-1.172245121964801,0.9874331134822831,1.6608610936331758,10,1.3818460242961355,19
13,1,0.12804357893178275,-0.7026210794132344,0.8348132788650555,1.326932582079961,7,1.1068398760267237,12
13,2,0.9679194257155762,-0.671349304449701,1.454567113098983,2.2748188112865226,11,1.5803890094943154,5
13,3,-1.2012908643362723,-0.00015224938205174912,1.1437407784727671,0.9285090968726548,4,1.7484426339314187,18
13,4,-1.234035703308152,1.225382847720822,0.673622301514888,0.13890891005030537,2,0.9923879736658712,9
13,5,-0.8705600032365818,-0.04874002135514732,0.8882247202136992,0.8174323260467371,1,1.2810694484618654,4
13,6,-0.8472427931477784,0.952548577814526,0.9010867151015884,0.5892990551777293,2,1.5796346300653332,18
13,7,-0.8250123702626369,-0.8524530160889846,1.4292521682196675,1.5776070759257426,10,0.8555425582151044,2
13,8,0.23723742303229253,-0.9009690529480263,0.6547003829350762,1.2400842171738835,3,1.5585614314649912,18
13,9,-0.12156452334097795,-0.6775321010626602,1.0329158129865816,1.4189196307047391,3,0.7925206931262432,7
13,10,-0.6732137071286403,-1.682419015432925,0.8992895103600811,1.31585538315574,2,1.0454452252298694,7
14,1,0.4169728924286995,-2.726505122715023,0.922754970771158,2.3518070901733665,13,1.1583352943020466,13
14,2,-1.0097859087001402,1.2111065047342762,0.44329174244902014,0.31723743453736813,3,0.8399265553480633,1
14,3,-1.1991021443938428,1.6159081230987464,1.1639373973873492,0.8609561906070986,2,1.2028482077425773,7
14,4,0.3348293616745287,-0.5448547925358617,0.5470839272080592,1.3978660517638093,6,1.3404166907338946,16
14,5,0.4404518392791183,-0.17643134993006995,1.3231035722145388,2.124028827160677,7,0.8199372647209879,2
14,6,0.42264716317705836,2.17046544041012,1.213901270657573,1.4209804575778393,1,1.099485065573366,11
14,7,-1.4694918681309128,0.31571145000723105,1.1352780831173144,1.0491901551151146,1,1.3709278415341126,3
14,8,-0.8396593920941878,-0.8393368164540445,0.559757553418555,1.0143646824463641,2,1.658717132304901,16
14,9,0.97828353462671,-1.003380297198614,0.7222872064513517,1.9450823763536624,5,0.5407643157150532,4
14,10,0.6175581728364186,-0.4844091903259124,1.0435250314111595,1.9922872798791782,4,1.1171635745378519,16
15,1,-0.13649257702433118,-0.2324435062635987,0.826237021216158,0.5458208832678725,1,1.6948368440475576,5
15,2,-0.4046470888956189,0.09680229349398443,0.491406965175384,0.021417572539187524,1,1.5968250501991974,9
15,3,-0.3676075446036037,-0.9782314897704742,0.9572872086814865,0.7708720795782108,1,0.6284438736945883,3
15,4,0.3974159438775477,0.31351560896284375,0.4176648189650515,0.21432231057090684,2,1.5463890568072258,5
15,5,-0.8292288790230175,0.8884981092781172,1.0916040346954958,0.25385797206230665,0,1.703289205811043,14
15,6,0.552990608187227,-0.8071477518555688,1.2189149219090383,1.3579681194433686,2,1.9459174789330451,20
15,7,-0.8004687143069017,0.43559361340183433,0.9840583421339499,0.27104246935627785,1,0.7988733274993733,11
15,8,-0.4264397886915855,1.486926258985387,1.0090302343004351,0.18279277037300146,0,1.9702175349043933,5
15,9,-0.5825520908054695,2.7115929428271253,0.973515134536274,-0.2213339211971479,0,0.7268537731126394,1
15,10,0.7737507949778497,-0.4680815268228107,0.4874068108503725,0.6299975268427622,1,1.4840454857693566,12
