entity_id,time_id,x1,x2,eta,y
17,8,-1.7302722284899514,0.9438564627788024,-1.5695800899196672,0
17,9,-0.0428490208884632,1.4050273993262845,-0.5007376616987536,1
17,10,-0.7899649598945588,1.7196815574391642,-0.8533592269287641,0
18,1,1.7590954823654943,-0.09212806301436886,-0.4622312937229368,1
18,2,1.12558089640527,-0.6719587150980579,-0.86723822608791,0
18,3,-0.27948899926983,0.5662712484319773,-2.0358858516280405,0
18,4,0.28168699324306257,0.13319690602868567,-0.9819970416145533,0
18,5,0.8521920383212126,0.08722221329924172,-0.8818037681382478,0
18,6,-0.43288337215596867,-0.5499524121365267,-2.1745404718394075,0
18,7,-0.33479069260026256,0.6819666120570972,-1.8041675710966314,0
18,8,-0.6826864288704372,0.09579679647198491,-2.683250881959281,1
18,9,0.8769073994406495,0.12711299111489885,-1.5191641845507804,0
18,10,-0.8796863260534332,-0.2834512993142921,-2.1873850422567553,0
19,1,0.6103397830897287,0.032623389441619945,1.2267892428100444,4
19,2,-0.601327518173377,-0.49541438418943384,0.45417352988228854,0
19,3,1.0145362146509467,0.23555494995186632,1.3009903331973063,8
19,4,1.861194573914624,-0.4566655344673024,2.6298270200676153,15
19,5,-0.11718043417087295,0.27532456806604694,0.889506343540615,2
19,6,0.2883002099407701,1.996905021645836,-0.3323987590134732,2
19,7,-0.05087040259182846,0.46073821100593765,0.8828505004097291,0
19,8,-1.2931518478749804,-0.36269979249816936,-0.43795696069310863,0
19,9,0.4562791984454933,0.31542652634344875,0.5813080178415418,0
19,10,-1.5697960293082878,-0.653905664272927,-0.02509458114537759,1
20,1,-0.04829534142782594,-1.1674847230081629,-1.0173405926041676,0
20,2,0.44374074186388646,-0.22564619742800074,-1.355684794483519,1
20,3,-0.42853722732820937,-0.5900998500811853,-1.5635838176605592,0
20,4,-2.4964804871895976,-0.4337734419706526,-2.3229268592771697,0
20,5,-1.638649276269837,0.4582701080992299,-2.4255451834156294,0
20,6,-2.1420966121563194,0.3270296050974273,-3.451678691335956,0
20,7,1.8094750350767337,-1.3843851070972193,0.4081150845685369,0
20,8,-2.0275671525134933,0.7627844925890058,-3.657791863194679,0
20,9,-1.2560344235286824,0.12796606058793208,-2.700087974724349,0
20,10,-0.9296881740094952,0.6141812631853917,-2.477256644633022,0
