entity_id,time_id,x1,x2,eta,y,noise
6,6,-1.1555623266529635,-0.006016264552554461,-1.2911187858371336,1,-0.5866439730868798
6,7,0.7201047955186005,0.21256980174877138,-0.512877783546849,1,1.1528672675016072
6,8,-2.634354320133769,-1.333286247745826,-1.733165309404269,0,0.7715733770474995
6,9,0.8441620605159096,0.11627241504984133,0.8598799287085571,3,-0.6026442586094716
6,10,0.2371744793967037,0.36761884533283745,0.1486718207868929,1,1.3425019299206078
7,1,0.03370800169748116,-1.061594255606666,0.5536136295088371,1,-1.52767034585233
7,2,0.10345178556237475,0.19811386061287561,-0.02973830116813675,2,-0.32958530011517256
7,3,0.6043861830337406,1.7540818483914604,-0.1802361137561299,0,-0.4272381926990124
7,4,-0.12738825372457183,0.32625963960324783,0.1905223758749197,3,-1.1327480478682388
7,5,-0.37728160978677666,-1.0033980622565792,-0.42058423215532675,0,-0.017265163595895902
7,6,-0.21363321105558322,-0.43118154990985297,-0.26564036355529275,1,0.9326196419566238
7,7,0.31001072129172996,0.5088262156448224,-0.5871819548608987,0,0.524480431465163
7,8,0.286483057386875,1.891556158775347,-0.9803450067198586,0,0.4469602531033568
7,9,-0.403932727166808,-0.6144473829460271,0.693565814077767,0,-1.5688851479410315
7,10,1.087533448510325,1.0524334652459393,0.675216193070318,0,0.6766855801199335
8,1,1.4478416670944245,-0.16779157942650402,0.5495282482164278,2,1.1127517353873266
8,2,1.096628718936432,1.1045004920816635,-0.2914313037897279,1,0.17848830123643375
8,3,0.1452987249676271,-1.3064067108400843,0.27346232503830953,0,0.42159423222928616
8,4,-0.48877338219968164,-0.9379811190452582,-0.01565690780925416,0,-1.3812159968674835
8,5,0.45151151970498965,0.19415214432839045,-0.8973729471527654,0,0.47070434700976305
8,6,-1.6982829479463466,-1.095536558067665,-1.3857327124851362,0,-1.3156544422809167
8,7,0.10847670324122359,-0.40088750210439195,-0.8392613886500271,0,1.660571577577382
8,8,0.05593855698075355,0.8908228738077462,-1.2134229030350014,0,0.28371397861228537
8,9,-1.2124673626393883,0.5759240472156285,-0.7627480493289537,2,-0.22416062529826758
8,10,0.10411332021900781,2.2712012698450956,-0.8973875158026452,1,-1.259002321096708
9,1,0.42139287740587694,0.021596364172286633,0.4122419044568071,6,0.07657140111313149
9,2,0.6785853074749585,0.7827069127047512,0.14079818857717669,1,1.5714487793693457
9,3,-1.272948651238534,-0.8205445034189692,-0.21749287616080915,0,0.30186729863103395
9,4,-1.4124135834095852,-1.101415046318548,0.04987064986714357,1,0.0801570245466974
9,5,1.4795574444759019,-0.09222437304972587,0.38834332215405254,2,-0.8784900076208909
9,6,-0.23775422359588835,-0.8347577590394705,-0.05938888999311531,0,-1.6775199928858793
9,7,-0.6354207147147075,0.9628146235993216,-1.2767425822120473,0,-0.8027162953358719
9,8,-2.070098460842176,0.6492989602365782,-1.8380974408072683,0,-1.6751977075000042
9,9,-0.256389228442742,-0.04827532454826717,0.6149166873876161,3,-0.6411518948800885
9,10,-0.006441158038952025,-0.19388526386054963,0.5766525182178608,2,-1.7400422152347252
10,1,0.9268245058864862,-1.0581127594235573,1.666628089249177,4,-0.45352788380677395
10,2,0.4972363261323582,-1.7008383396836007,1.544650458992624,3,0.17456063461119162
10,3,-0.011009868050519303,0.9919848141069186,0.333902225007311,0,0.2965429273316119
10,4,-0.7313513903684458,-0.6216245599909174,0.7858353294264415,2,1.1911536318784581
10,5,-0.7205367893772525,-0.9332262553141355,-0.07606890698640961,0,-0.7842877773257159
10,6,-0.15338802432644572,-0.0008063624569140762,0.17689382920119429,1,-1.3492871964720292
10,7,-0.4836286672944359,-0.20618429904970909,-0.1988242264346054,2,-1.144481365042334
10,8,2.7352329359876366,0.595530476446834,1.5858523490721836,3,-0.023490507799522366
10,9,-0.03273977026479152,0.8345831738572479,0.9152065211978468,5,-1.083171449111332
10,10,0.5241246360861053,-0.43448059734059236,1.5104736863505788,0,-0.5916150901418056
11,1,0.0010425678415827476,-0.35929106060396787,0.019239211249164806,0,-0.14773702668650313
11,2,-1.7042149665816013,-0.2799407234383289,-1.1569703987790945,0,0.11102221298599904
11,3,-0.8596547357352963,-0.5636053169375183,-0.3654396788310145,1,-1.150560240592431
11,4,-0.6493920235106206,0.16572969681894895,-0.292321788828044,0,1.2250351718098638
11,5,0.26784450298663354,-0.25631564968240483,-0.5661954094660043,0,-0.4194307880140088
11,6,-0.9380982302159874,-0.01944338386148518,-1.0988685214159362,0,2.3239819451789945
11,7,0.2650523241636677,-0.13420018032014536,-0.5908003146968028,0,0.34897958059530965
11,8,-0.41460147282893944,2.3326634107686144,-1.8112925055917084,1,-0.37440625541392264
11,9,0.3865431385542529,1.7190417144516843,0.00060181460626485,4,0.802904358349939
11,10,2.127112072366317,-0.37141721373865827,1.6346497590326983,11,0.11725130972952855
12,1,0.4096748770996851,1.5517900297112903,0.39923859356923996,1,-0.7277458551748898
12,2,-1.1374529906584339,0.27141515722610765,-0.13820313259965167,2,-2.0156858413927483
12,3,0.7168843395886489,0.48522136703348534,1.0602055256662684,1,0.29565699421327
12,4,0.7435598663980225,-2.536390154802287,2.5235497186569535,16,-1.6397678503338935
12,5,1.5298718735287649,-0.8857577142178417,1.3420502715647662,6,-0.8340502308189641
12,6,-0.7584440372495088,0.008845583107638144,-0.10313915953238145,3,0.33861817895627855
12,7,0.433945141997301,0.46817003156316866,0.1688397241413686,2,-1.5650628240944457
12,8,2.37245083272056,1.414439204038752,1.127480993321253,1,-0.20479476047693695
12,9,-1.1965424822788504,0.8914269285227318,0.281048789369301,2,-0.4849152206464378
12,10,-0.7363994963310403,-0.8929854712953017,1.0244225537282583,4,-1.4543130598558673
13,1,-0.9794558718218611,-0.5103413508289856,1.6682104461931655,6,-1.275417481768362
13,2,-0.8771976043286661,0.17638369794551556,1.3335604326711887,0,-1.211915936401549
13,3,-1.1438559975477534,-0.41155336424257505,1.5800689656555937,5,0.8148032979968849
13,4,-1.0504482618278315,1.541154485015921,1.0937247355549007,1,-0.4512547907479415
13,5,-0.70507507579747,-0.5477674783568952,1.1434837573853898,3,-1.2930978417385954
13,6,1.3614477815347137,0.6849717828817854,2.1759432015892357,8,0.7643990720917335
13,7,0.8291665649462675,-0.08394444897344391,1.904416119886136,14,0.07909065962226847
13,8,-1.6833738868545929,0.6676658938012145,0.2702932354319195,0,0.31786514073110017
13,9,0.20268476640564262,-1.0761670847046494,3.185220493631692,31,-0.18451564832117381
13,10,-0.7097860591267837,-0.3354813958602399,2.09498673563753,0,-0.5500309951557614
14,1,-0.9543026057854613,-0.7062957154547751,-1.5924262200240233,0,-1.4036144501095755
14,2,-0.18008892658867454,0.5656923608067098,-1.7580081975186386,0,0.8148994141667071
14,3,2.1054388859795696,-0.7932329186002798,0.3282073458257249,1,-0.5549455973283266
14,4,1.0308037848645841,0.20120540747629204,-0.47565477710314313,1,0.21926416922739203
14,5,0.8740094802182071,-0.40534512939974804,-1.3201448202774075,0,1.135653109079736
14,6,0.4679278176546005,-0.11165341344059414,-1.3956290698992246,1,-0.24714323479558983
14,7,0.4979489169270239,-0.29258577055955504,-1.56496831198031,0,0.46970059121654434
14,8,-1.973737200841787,0.38062713551171895,-3.1432196213339436,0,-0.8073505614324107
14,9,-1.1222328698168031,1.8561164407897348,-2.1367538699888735,1,-0.9034320087963923
14,10,-0.3645384142986172,-0.15111611058279553,-1.125721163265892,1,0.8457010002549245
15,1,-0.9006885409279733,-0.3630647473278244,0.1860232326322243,0,0.6518308453559974
15,2,-0.014377259115510401,0.8380136094253043,0.11606370451035725,0,-0.26906440544224175
15,3,-0.9833157724533003,0.37500096502875274,-0.1087656016930747,1,1.2274366815263986
15,4,0.874736443017754,-0.5231848648828529,1.604034327724952,5,1.6383034446033398
15,5,-0.8589971437120177,2.568141427534544,-1.6657700164167242,0,-0.9351079425519794
15,6,0.3247072309804051,0.04912065311996613,0.33770235246456914,1,0.696084840383233
15,7,1.3292819824594189,-0.7480569114977431,0.9995933847069375,5,0.7289967391323683
15,8,0.130423465803277,-0.6379754729200143,0.41029122301832377,1,0.255556709473457
15,9,0.9516719870318453,-1.6842379334140982,2.407304194794384,9,0.7370367895045754
15,10,0.445771636626348,1.0231369062344406,0.7743370615547278,3,-0.6078877643648467
16,1,-0.09490063697413505,-0.5621997062730397,2.122957324533397,12,-0.5998792309744316
16,2,0.8710279898365952,0.8229113359349843,2.0271551292285324,10,-1.1418844785903528
16,3,-1.1759971793416,-0.15851373345200415,1.3628387995170317,0,-0.07512857397000905
16,4,-0.43317971217429413,-1.2385737196085953,2.479247542450804,2,0.5353839852036185
16,5,-1.9222947896889713,1.1407765629738245,-0.3589952922278249,0,-0.8747410765043006
16,6,-0.7534111499972614,1.5627403965387408,0.45919079246124295,0,-0.7686681278992724
16,7,-0.9885296012083628,0.22270686331023304,0.5944082905338616,3,1.1412844904524349
16,8,0.37555017309929545,0.740766328058175,1.3796778929554425,2,-0.5553104809248421
16,9,-1.41672840011135,0.38644004167731094,1.5318001384226867,0,0.6555659288279397
16,10,-0.6110245950693901,0.7613170244380968,1.618794641206606,6,-1.130292658231642
17,1,0.2725655816905052,0.23846464886672436,-0.3244111743979401,0,-1.756262236373182
17,2,0.06229394655426542,1.143436403605985,-0.9338778118834814,0,0.567433930871898
17,3,2.045452038960756,-0.5787175147433898,1.116207354940784,3,1.1899474427009824
17,4,1.3948100536297785,-0.3905429877714032,0.889246621124155,3,2.554194165944765
17,5,1.4845529422295671,-1.682877671239949,0.46699255253459204,2,-2.433739757699826
17,6,-0.0938229756891484,-1.1264877586555553,-0.41694752895038634,1,-1.7633966673087111
17,7,0.35269958981421556,0.2192824836369926,-0.9470669310575108,0,-0.6164713196980203
17,8,0.6194891575803477,0.7632037272904245,-0.8305161641230414,0,-1.4882157583679088
17,9,1.613119578324866,-1.163717572882583,1.6221894832341581,1,-0.32391085762330446
17,10,0.465818109894691,-1.4837127917967794,0.8153297026047897,3,0.5509344817958506
18,1,0.4020846201330162,-0.318276921050609,0.29907195054991564,1,1.2429986902810375
18,2,1.5311908422835598,-0.36003985415877887,0.8719259025754165,4,-0.6721078152603367
18,3,-0.719014840131609,0.8747437582412352,-0.8007822077930693,1,-0.42711465622744643
18,4,0.6569785012683155,-0.7816587595016403,0.9260690723147877,3,0.7782698178509873
18,5,-0.6551969218442736,-0.4709164171826107,-0.9785667936172319,0,-1.3783817171069077
18,6,-2.0930201641507824,0.6937491379173425,-2.02148552674111,0,0.2520642974751048
18,7,-0.45987963265440274,0.10373714036514065,-1.0653212533145253,0,2.2846553299915744
18,8,0.12099695321217832,0.09030789704881968,-0.5373780807318853,0,-0.7518937218239575
18,9,0.9059287758394674,-1.321630522575528,1.584115255535513,2,-1.2824257870841071
18,10,0.1308586000677295,-0.2278558555900778,0.43508629614134786,2,0.14707970081481042
19,1,1.038257843304809,-0.27726812073103324,1.328967695823273,4,-0.8439249854700297
19,2,-0.9746697593379638,-1.3707452280288557,0.4372870226486448,3,0.16881507578881896
19,3,0.08270482517268242,0.8158435698693073,0.36840499823638867,0,0.9774115231328958
19,4,-1.3581090491487755,-1.0376394126244295,0.4840041348117606,2,-0.13094399862329104
19,5,-0.6576044100816207,-0.7027002138825701,-0.2227024363815447,1,-1.5482051776253043
19,6,1.034042442545065,0.9201583786586581,0.4287836724779839,2,-0.2403787667477863
19,7,-0.3383035664921196,1.3553610026234437,-0.8284298270223648,1,-1.360776729027307
19,8,-1.4362341885691041,-0.29941165257839486,-0.6512336144516572,0,-0.7800488458116854
19,9,-0.559993082229364,0.4642552986815996,0.6548031436894749,1,-0.6294844822611887
19,10,0.2845747988024581,1.1507697637814636,0.6404610991316803,0,0.08992975403075185
20,1,-0.8353465751141924,0.5820424304748492,-0.5599080402528969,1,-1.2499848762290462
20,2,-1.2149358803694223,1.0949450774092042,-1.1141376366878701,1,0.034560045109464005
20,3,1.1059744227000357,-0.23753374995674992,0.9827288201408075,2,-1.6350801819114364
20,4,-0.7908249468783474,1.4275599684634255,-0.5826940208035405,0,-0.5648974202069411
20,5,0.995863587316371,0.3624950943716944,-0.07768862578687141,0,-0.3262701858227916
20,6,0.039439744132433695,-1.1023620685063784,0.22004136775400385,0,0.9122117886324006
20,7,0.41589800101837054,0.3163542047894855,-0.3812950319249032,0,-1.810288320728395
20,8,-1.2369401668974536,3.398211944977542,-2.4316955050134577,0,-1.876735022371949
20,9,-1.7836982452451275,-0.43052926662664953,-0.14249499253909936,0,0.8698212465451001
20,10,0.3804379704725743,-1.0051052963423366,1.1393401616408543,2,1.1191836765282515
